Data Owner,Data Status,Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes,Result Rejected
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E0722B1506,07/21/2022 11:45,Specific Conductance,0,1260,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E0722B1506,07/21/2022 11:45,Field Specific Conductance,0, 1276,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ068 in Sacramento River,NZ068,B9D80861414,E0722B1475,07/21/2022 12:20,Specific Conductance,0,223,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ068 in Sacramento River,NZ068,B9D80861414,E0722B1475,07/21/2022 12:20,Field Specific Conductance,0, 223,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E0722B1539,07/22/2022 11:15,Specific Conductance,0,26600,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E0722B1539,07/22/2022 11:15,Field Specific Conductance,0, 27316,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E0722B1540,07/22/2022 12:05,Specific Conductance,0,14800,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E0722B1540,07/22/2022 12:05,Field Specific Conductance,0, 14847,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E0722B1541,07/22/2022 12:50,Specific Conductance,0,11400,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E0722B1541,07/22/2022 12:50,Field Specific Conductance,0, 11493,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E0722B1581,07/25/2022 13:30,Specific Conductance,0,22500,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E0722B1581,07/25/2022 13:30,Field Specific Conductance,0, 22769,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E0722B1582,07/25/2022 14:55,Specific Conductance,0,17900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E0722B1582,07/25/2022 14:55,Field Specific Conductance,0, 18018,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E0722B1583,07/25/2022 15:50,Specific Conductance,0,18100,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E0722B1583,07/25/2022 15:50,Field Specific Conductance,0, 18190,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E0722B1629,07/26/2022 11:40,Specific Conductance,0,39800,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E0722B1629,07/26/2022 11:40,Field Specific Conductance,0, 40394,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E0722B1630,07/26/2022 13:10,Specific Conductance,0,43900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E0722B1630,07/26/2022 13:10,Field Specific Conductance,0, 44548,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E0722B1631,07/26/2022 13:55,Specific Conductance,0,36800,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E0722B1631,07/26/2022 13:55,Field Specific Conductance,0, 37323,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E0722B1632,07/26/2022 14:10,Specific Conductance,0,33900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E0722B1632,07/26/2022 14:10,Field Specific Conductance,0, 35669,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E0722B1633,07/26/2022 14:30,Specific Conductance,0,30200,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E0722B1633,07/26/2022 14:30,Field Specific Conductance,0, 32716,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E0822B1724,08/15/2022 08:00,Specific Conductance,0,120,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E0822B1724,08/15/2022 08:00,Field Specific Conductance,0, 119,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E0822B1725,08/15/2022 10:15,Specific Conductance,0,429,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E0822B1725,08/15/2022 10:15,Field Specific Conductance,0, 425,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E0822B1726,08/15/2022 11:30,Specific Conductance,0,303,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E0822B1726,08/15/2022 11:30,Field Specific Conductance,0, 299,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E0822B1735,08/16/2022 07:10,Specific Conductance,0,5010,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E0822B1735,08/16/2022 07:10,Field Specific Conductance,0, 5474,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone-6000 µS/cm bottom EC,EZ6-SJR,EZ6-SJR,E0822B1751,08/16/2022 07:50,Specific Conductance,0,5010,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone-6000 µS/cm bottom EC,EZ6-SJR,EZ6-SJR,E0822B1751,08/16/2022 07:50,Field Specific Conductance,0, 5077,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone-2000 µS/cm bottom EC,EZ2-SJR,EZ2-SJR,E0822B1752,08/16/2022 08:45,Specific Conductance,0,2040,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone-2000 µS/cm bottom EC,EZ2-SJR,EZ2-SJR,E0822B1752,08/16/2022 08:45,Field Specific Conductance,0, 2011,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D19 - Frank's Tract near Russo's Landing,D19,B9D80261369,E0822B1736,08/16/2022 10:30,Specific Conductance,0,565,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D19 - Frank's Tract near Russo's Landing,D19,B9D80261369,E0822B1736,08/16/2022 10:30,Field Specific Conductance,0, 561,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D28A - Old River @ Rancho Del Rio,D28A,B9D75821344,E0822B1737,08/16/2022 11:30,Specific Conductance,0,439,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D28A - Old River @ Rancho Del Rio,D28A,B9D75821344,E0822B1737,08/16/2022 11:30,Field Specific Conductance,0, 440,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D16 - San Joaquin River @ Twitchell Island,D16 - Twitchell,B9D80581401,E0822B1769,08/17/2022 07:00,Specific Conductance,0,731,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D16 - San Joaquin River @ Twitchell Island,D16 - Twitchell,B9D80581401,E0822B1769,08/17/2022 07:00,Field Specific Conductance,0, 733,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D26 - San Joaquin River @ Potato Point,D26,B9D80461340,E0822B1770,08/17/2022 07:50,Specific Conductance,0,415,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D26 - San Joaquin River @ Potato Point,D26,B9D80461340,E0822B1770,08/17/2022 07:50,Field Specific Conductance,0, 420,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",MD10A - Disappointment Slough @ Bishop Cut,MD10A,B9S80251252,E0822B1771,08/17/2022 09:20,Specific Conductance,0,232,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",MD10A - Disappointment Slough @ Bishop Cut,MD10A,B9S80251252,E0822B1771,08/17/2022 09:20,Field Specific Conductance,0, 233,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E0822B1772,08/17/2022 10:55,Specific Conductance,0,569,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E0822B1772,08/17/2022 10:55,Field Specific Conductance,0, 572,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E0822B1797,08/18/2022 09:00,Specific Conductance,0,9620,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E0822B1797,08/18/2022 09:00,Field Specific Conductance,0, 9702,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E0822B1829,08/18/2022 09:50,Specific Conductance,0,4900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E0822B1829,08/18/2022 09:50,Field Specific Conductance,0, 5045,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E0822B1798,08/18/2022 10:05,Specific Conductance,0,3740,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E0822B1798,08/18/2022 10:05,Field Specific Conductance,0, 3547,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E0822B1830,08/18/2022 10:35,Specific Conductance,0,1940,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E0822B1830,08/18/2022 10:35,Field Specific Conductance,0, 1845,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ068 in Sacramento River,NZ068,B9D80861414,E0822B1799,08/18/2022 11:15,Specific Conductance,0,313,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ068 in Sacramento River,NZ068,B9D80861414,E0822B1799,08/18/2022 11:15,Field Specific Conductance,0, 327,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E0822B1863,08/19/2022 10:10,Specific Conductance,0,28100,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E0822B1863,08/19/2022 10:10,Field Specific Conductance,0, 28933,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E0822B1864,08/19/2022 11:10,Specific Conductance,0,16500,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E0822B1864,08/19/2022 11:10,Field Specific Conductance,0, 16838,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E0822B1865,08/19/2022 11:50,Specific Conductance,0,13300,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E0822B1865,08/19/2022 11:50,Field Specific Conductance,0, 13392,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E0822B1905,08/22/2022 11:50,Specific Conductance,0,21800,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E0822B1905,08/22/2022 11:50,Field Specific Conductance,0, 22044,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E0822B1906,08/22/2022 13:10,Specific Conductance,0,18800,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E0822B1906,08/22/2022 13:10,Field Specific Conductance,0, 19000,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E0822B1907,08/22/2022 14:15,Specific Conductance,0,19100,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E0822B1907,08/22/2022 14:15,Field Specific Conductance,0, 19250,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E0822B1953,08/23/2022 10:35,Specific Conductance,0,40000,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E0822B1953,08/23/2022 10:35,Field Specific Conductance,0, 40717,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E0822B1954,08/23/2022 12:05,Specific Conductance,0,44000,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E0822B1954,08/23/2022 12:05,Field Specific Conductance,0, 44875,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E0822B1955,08/23/2022 12:50,Specific Conductance,0,38400,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E0822B1955,08/23/2022 12:50,Field Specific Conductance,0, 38974,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E0822B1956,08/23/2022 13:10,Specific Conductance,0,34100,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E0822B1956,08/23/2022 13:10,Field Specific Conductance,0, 34677,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E0822B1957,08/23/2022 13:25,Specific Conductance,0,33300,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E0822B1957,08/23/2022 13:25,Field Specific Conductance,0, 33744,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E0922B2027,09/13/2022 08:00,Specific Conductance,0,131,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E0922B2027,09/13/2022 08:00,Field Specific Conductance,0, 131,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E0922B2028,09/13/2022 10:00,Specific Conductance,0,439,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E0922B2028,09/13/2022 10:00,Field Specific Conductance,0, 440,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E0922B2029,09/13/2022 11:30,Specific Conductance,0,196,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E0922B2029,09/13/2022 11:30,Field Specific Conductance,0, 196,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E0922B2032,09/14/2022 08:30,Specific Conductance,0,7090,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E0922B2032,09/14/2022 08:30,Field Specific Conductance,0, 7275,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D19 - Frank's Tract near Russo's Landing,D19,B9D80261369,E0922B2033,09/14/2022 10:30,Specific Conductance,0,681,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D19 - Frank's Tract near Russo's Landing,D19,B9D80261369,E0922B2033,09/14/2022 10:30,Field Specific Conductance,0, 671,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D28A - Old River @ Rancho Del Rio,D28A,B9D75821344,E0922B2034,09/14/2022 11:30,Specific Conductance,0,490,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D28A - Old River @ Rancho Del Rio,D28A,B9D75821344,E0922B2034,09/14/2022 11:30,Field Specific Conductance,0, 491,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D16 - San Joaquin River @ Twitchell Island,D16 - Twitchell,B9D80581401,E0922B2054,09/15/2022 07:15,Specific Conductance,0,874,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
