"","count_(Intercept)","count_chlor","count_depth","count_DO","count_habitat","count_month","count_salinity2","count_sediment","count_turb","count_w_temp","zero_(Intercept)","zero_chlor","zero_depth","zero_DO","zero_habitat","zero_month","zero_salinity2","zero_sediment","zero_turb","zero_w_temp","df","logLik","AICc","delta","weight"
"224182",10.6871771194568,-0.0262002401526793,NA,0.228617547107211,NA,"+",-0.0204985883056291,NA,-0.00386448428038193,-0.156338928985778,0.143572914432251,0.0362877117351171,NA,-0.391539293771474,NA,"+",1.23321135424538,NA,0.011249751891127,0.0614185965126526,15,-1420.62036022439,2873.54841275648,19.0894424804333,1.02449923056028e-05
"185194",11.0577423054548,0.00509085153450088,NA,NA,"+",NA,0.127435545739769,"+",NA,-0.0634624320882499,-4.24333640469524,0.0697978467719067,NA,NA,"+",NA,1.26863812087389,"+",NA,0.181187977393996,19,-1415.92776674268,2873.58102368143,19.1220534053896,1.00792975042222e-05
"61561",9.90141715843364,NA,NA,NA,"+","+",0.170930762244258,"+",NA,NA,-0.10588415330734,NA,NA,NA,"+","+",1.17480556711753,"+",NA,NA,17,-1418.36159278872,2873.69405936385,19.2350890878047,9.52543631169368e-06
"129790",9.41659048667507,0.0186904507558498,NA,0.0445126694353528,"+","+",0.218774548978771,"+",0.0105046549471587,NA,4.83569663520909,0.0716678748947821,NA,-0.641895174046501,"+","+",1.31556707171033,"+",0.0134403699311974,NA,23,-1411.10334666996,2873.72669333992,19.267723063876,9.37127105811093e-06
"254449",13.5311552266077,NA,NA,NA,NA,"+",-0.191921379783376,"+",-0.00476840466810073,-0.208839876928398,-5.36200601152708,NA,NA,NA,NA,"+",1.27750101992885,"+",0.0146861139275229,0.182295353027211,17,-1418.53037849371,2874.03163077383,19.5726604977822,8.04603981532135e-06
"62074",9.88951117703231,0.00118727196918961,NA,NA,"+","+",0.170959610131692,"+",NA,NA,-0.310476176765587,0.0707809374212038,NA,NA,"+","+",1.1901736246921,"+",NA,NA,19,-1416.16243871027,2874.05036761663,19.5913973405823,7.97101311335032e-06
"192376",13.317591082138,-0.00807819560142299,0.194501438447069,0.0298457342893925,NA,"+",-0.100160143488049,"+",NA,-0.242968112067214,2.36042429995925,0.0289963312018942,-0.14253465121209,-0.444080539788435,NA,"+",1.20924606619231,"+",NA,0.0217588809303205,21,-1413.89831481553,2874.37088705681,19.9119167807644,6.79068540982562e-06
"261631",12.0533012967204,NA,0.158783996418362,0.0385728502850152,"+","+",0.0536955013294702,"+",0.0104194959579587,-0.168580464086116,3.68395940439835,NA,-0.235954186034595,-0.636764087472489,"+","+",1.40370397790605,"+",0.0110779391496082,0.100957070706662,25,-1408.95945094956,2874.48455846478,20.0255881887347,6.41549511875383e-06
"193915",13.144086660208,NA,0.130616945749067,NA,"+","+",0.00719484524584209,"+",NA,-0.192905609363533,-2.57461678060976,NA,-0.280917197540655,NA,"+","+",1.3499460266026,"+",NA,0.159828871262898,21,-1413.99370184801,2874.56166112177,20.1026908457261,6.1728759522999e-06
"258553",12.3547675965746,NA,NA,NA,"+","+",0.146288342746529,"+",0.00804507640051457,-0.115817483477323,-5.50970393617918,NA,NA,NA,"+","+",1.36371410685429,"+",0.0175153976809771,0.232513834247931,21,-1414.13836392524,2874.85098527623,20.3920150001859,5.34148001412719e-06
"190837",10.5793731822607,NA,NA,0.256237401051015,NA,"+",-0.187997993252976,"+",NA,-0.169664757896055,2.00983351400371,NA,NA,-0.514738227240761,NA,"+",1.16966634163732,"+",NA,0.0526433150417799,17,-1419.05883152282,2875.08853683204,20.629566555996,4.74327105110177e-06
"248806",10.2700695238739,-0.0337024237009169,NA,0.16797214698573,NA,NA,-0.14146559450468,"+",0.000269783328289066,-0.119649940398125,-1.77845981555254,0.0307281082540618,NA,-0.306896371752704,NA,NA,1.25520907711652,"+",0.0114048278515919,0.119684378609706,19,-1416.71538296095,2875.15625611798,20.6972858419344,4.58535417830066e-06
"189298",14.3553436341341,-0.0573933736639406,NA,NA,NA,"+",-0.169667825736924,"+",NA,-0.235193505345478,-3.68462029924896,0.0466812625934731,NA,NA,NA,"+",1.17371780786713,"+",NA,0.115354163298862,17,-1419.19604650632,2875.36296679905,20.903996523009,4.13510205673043e-06
"188785",13.2082223734953,NA,NA,NA,NA,"+",-0.195590929532281,"+",NA,-0.202491148090129,-4.22136204907363,NA,NA,NA,NA,"+",1.19074326159833,"+",NA,0.155727992403356,15,-1421.58810078646,2875.48389388061,21.0249236045615,3.89248771474901e-06
"196480",13.1121538170454,-0.000629340011994351,0.146041780516868,-0.0162411848827757,"+","+",-0.00458344790766651,"+",NA,-0.189891357959205,6.13644121477752,0.0594319552630464,-0.232843774813821,-0.7786410477088,"+","+",1.32558287271933,"+",NA,0.0456905544652238,25,-1409.47484750286,2875.51535157138,21.0563812953387,3.83174235682247e-06
"125686",7.77668383088076,-0.0366433953995847,NA,0.175356459263608,NA,"+",-0.0762547057242739,"+",-0.000799827190360929,NA,1.25295781762474,0.0307855210182731,NA,-0.351957209022846,NA,"+",1.20245840972218,"+",0.0105335074758964,NA,19,-1416.91665887592,2875.55880794791,21.099837671869,3.74938353174349e-06
"260092",11.8634224866205,0.0200932827844109,0.153205359701063,NA,"+","+",0.101858746644769,"+",0.0113945538567074,-0.145165742372147,-4.14945431583216,0.0643358276701369,-0.221492999027139,NA,"+","+",1.45536979600243,"+",0.0168802181622549,0.198730806874446,25,-1409.63144155342,2875.8285396725,21.3695693964573,3.27633550135887e-06
"254962",14.5794994873736,-0.0537004087158177,NA,NA,NA,"+",-0.176971861520263,"+",-0.00384481816644966,-0.239916734098511,-4.98928644070211,0.0345492111268113,NA,NA,NA,"+",1.26485375501893,"+",0.0138165088548023,0.15540636161464,19,-1417.05171264008,2875.82891547624,21.3699452001933,3.27571992963331e-06
"194428",13.0382205783429,-0.000667992082239325,0.130538130785508,NA,"+","+",0.00847346149441274,"+",NA,-0.188126707434432,-2.61919951088902,0.0616968342443299,-0.258663493783392,NA,"+","+",1.34194003976754,"+",NA,0.150372043423779,23,-1412.39456898505,2876.3091379701,21.8501676940582,2.5764859196018e-06
"256501",10.8705046104701,NA,NA,0.235868194802785,NA,"+",-0.188334339632402,"+",-0.00127031866208492,-0.173912211941398,-0.84281380585979,NA,NA,-0.356577052601098,NA,"+",1.25465256584724,"+",0.0115530368190131,0.10616204793861,19,-1417.29790764298,2876.32130548203,21.8623352059885,2.56085879203389e-06
"260605",12.1367961802001,NA,NA,0.0138112958139269,"+","+",0.139827323793973,"+",0.00840454455152159,-0.111312240660973,1.69401418664279,NA,NA,-0.598186156126774,"+","+",1.3455973548034,"+",0.0132777486347261,0.137403365034481,23,-1412.41011075869,2876.34022151739,21.8812512413415,2.5367523237152e-06
"259066",11.9443378590433,0.0121272711815393,NA,NA,"+","+",0.170068225757994,"+",0.00918177222585346,-0.0983785178777979,-5.56497822178504,0.0729714833974591,NA,NA,"+","+",1.4081148990488,"+",0.0189382106309769,0.225035107999696,23,-1412.46800389049,2876.45600778097,21.9970375049288,2.39406203237871e-06
"258040",12.0755397602098,0.0015995033130423,0.226493249619052,0.105461946030793,NA,"+",-0.0917590989166916,"+",0.00721900980432553,-0.233067842360506,0.144198064046983,0.0195697311722382,-0.12773364364177,-0.337173442900916,NA,"+",1.27392898949836,"+",0.00937288921000802,0.0692322552681496,23,-1412.63300767705,2876.7860153541,22.327045078051,2.02990243808566e-06
"191350",12.5549195413199,-0.0448078193551106,NA,0.155693862382107,NA,"+",-0.178707037296139,"+",NA,-0.210218892393715,1.68306099603079,0.0389779210931622,NA,-0.457123331976705,NA,"+",1.16270137953639,"+",NA,0.0336784164511569,19,-1417.64379271428,2877.01307562464,22.5541053485922,1.81204781741026e-06
"195454",13.1202517803213,-0.00591402113759725,NA,-0.0306309538930229,"+","+",0.0828357083928689,"+",NA,-0.137243685641141,4.78686902687614,0.0693847121379548,NA,-0.757999621545673,"+","+",1.26015730637596,"+",NA,0.0608228801245128,23,-1412.84038750998,2877.20077501997,22.7418047439219,1.64972383125543e-06
"262144",11.0983920675793,0.0229385735526471,0.167544936276143,0.0646131053118767,"+","+",0.078700188097027,"+",0.0123862653735965,-0.140476023302686,3.59468889337494,0.0608106543887809,-0.21512279274875,-0.646371232761196,"+","+",1.41892891962247,"+",0.011482210264014,0.0975854316350558,27,-1407.78412856275,2877.28254283979,22.823572563746,1.58363682347531e-06
"193402",12.8853729975289,-0.00533897307413591,NA,NA,"+","+",0.0837510222324745,"+",NA,-0.138603993668737,-3.96163810809247,0.0691829083658621,NA,NA,"+","+",1.26505115850054,"+",NA,0.169340460842244,21,-1415.6825810718,2877.93941956934,23.4804492932917,1.14029343022714e-06
"261118",11.5490565841274,0.0128593585913607,NA,0.0305180896043394,"+","+",0.159789858722848,"+",0.00965494957098561,-0.0924664377551308,1.72703367667658,0.0703217414612071,NA,-0.603119786766559,"+","+",1.37706792498156,"+",0.014131836096942,0.128294667735296,25,-1410.86812092165,2878.30189840895,23.8429281329077,9.51273376514349e-07
"257014",12.9961058101793,-0.0452775166264491,NA,0.126287469500581,NA,"+",-0.180752612675317,"+",-0.00190604624556543,-0.216918385951887,-0.986947440270861,0.0293507690215383,NA,-0.321562021492722,NA,"+",1.2455287608421,"+",0.0110198057593799,0.0916555017717483,21,-1416.35851865544,2879.29129473662,24.8323244605722,5.80043626934355e-07
"132355",12.2200986600766,NA,0.23061504837596,NA,NA,NA,NA,NA,NA,-0.201933887353957,7.82289804364222,NA,-0.180871078653338,NA,NA,NA,NA,NA,NA,-0.375710350831817,7,-1437.34405577073,2889.20663005997,34.7476597839254,4.07730266345676e-09
"132868",12.0550244532131,0.00778209833984899,0.239828216999291,NA,NA,NA,NA,NA,NA,-0.197954930190821,7.78021754730785,0.0504828677736471,-0.127590440227302,NA,NA,NA,NA,NA,NA,-0.398082456041303,9,-1435.7913593262,2890.42384014773,35.9648698716878,2.21849849623323e-09
"134407",11.1591836008052,NA,0.220001167684973,0.0841682473790758,NA,NA,NA,NA,NA,-0.1806826300794,11.9033504113947,NA,-0.135489856673224,-0.39279470039503,NA,NA,NA,NA,NA,-0.433039339567334,9,-1435.82072816879,2890.48257783291,36.023607556865,2.15429122472527e-09
"198019",12.4250628905651,NA,0.250364899739581,NA,NA,NA,NA,NA,0.00308797018562679,-0.219090829600919,8.15540388151142,NA,-0.15035096455532,NA,NA,NA,NA,NA,0.00870234930754391,-0.409693832024767,9,-1435.95051667223,2890.74215483979,36.2831845637502,1.89207340600131e-09
"1027",7.84807799173673,NA,0.243078220742263,NA,NA,NA,NA,NA,NA,NA,-0.293905260487816,NA,-0.149078554992957,NA,NA,NA,NA,NA,NA,NA,5,-1440.38329629705,2891.0418219519,36.582851675852,1.62879375283107e-09
"140563",12.9551174335657,NA,0.239161552478177,NA,NA,"+",NA,NA,NA,-0.23430150596549,9.61518955816942,NA,-0.172659775598138,NA,NA,"+",NA,NA,NA,-0.450987356271695,9,-1436.68087454865,2892.20287059263,37.7439003165896,9.11480928355188e-10
"136972",12.2129551577408,0.00979815134936233,0.067805663980969,NA,"+",NA,NA,NA,NA,-0.17157218013102,19.2488873398856,0.0935702296523871,-1.37306509689359,NA,"+",NA,NA,NA,NA,-0.752424464328192,13,-1432.25039759609,2892.23412852552,37.7751582494775,8.97346167083725e-10
"134920",10.8189531665431,0.0135726321865396,0.230829088383413,0.0971948238802744,NA,NA,NA,NA,NA,-0.175303459842298,11.470980355063,0.0438874354845933,-0.0992228809757458,-0.338604558531642,NA,NA,NA,NA,NA,-0.45227074194461,11,-1434.67153143045,2892.58834587977,38.129375603723,7.51696781819302e-10
"136459",12.4992156200914,NA,0.0642932779194319,NA,"+",NA,NA,NA,NA,-0.182413506456188,17.9553314035118,NA,-1.24835256012289,NA,"+",NA,NA,NA,NA,-0.695731817791114,11,-1434.73460217078,2892.71448736042,38.2555170843762,7.05750860670101e-10
"200071",10.9291953546082,NA,0.242292013078823,0.134129542493887,NA,NA,NA,NA,0.00512615909360425,-0.198894895423537,11.4086655465112,NA,-0.121060609615453,-0.3152284860399,NA,NA,NA,NA,0.00671673416357103,-0.450712016326944,11,-1434.92305750809,2893.09139803505,38.6324277590038,5.8452932417601e-10
"198532",12.2620959998094,0.00864395442055856,0.260696856955685,NA,NA,NA,NA,NA,0.00316060957143842,-0.215768965669266,7.98523003640157,0.0416234316684962,-0.111532632375071,NA,NA,NA,NA,NA,0.00672568114467499,-0.417775268871682,11,-1435.07994798761,2893.40517899408,38.9462087180386,4.9965430525533e-10
"3079",6.84732523494688,NA,0.218967035042812,0.141242347656559,NA,NA,NA,NA,NA,NA,1.58409919201071,NA,-0.120320683135407,-0.258707900483614,NA,NA,NA,NA,NA,NA,7,-1439.45031911257,2893.41915674365,38.9601864676101,4.96174458151814e-10
"66691",7.80396185763392,NA,0.249618827780245,NA,NA,NA,NA,NA,0.000700762889346801,NA,-0.624991853756536,NA,-0.119578499043032,NA,NA,NA,NA,NA,0.00700532457134371,NA,7,-1439.45595793329,2893.4304343851,38.9714641090513,4.93384492785954e-10
"141076",12.8097939684067,0.00464303271603743,0.244937193189423,NA,NA,"+",NA,NA,NA,-0.229896064478259,9.47863080731633,0.0485124464403877,-0.123492446939277,NA,NA,"+",NA,NA,NA,-0.468703050405935,11,-1435.24328120281,2893.73184542448,39.2728751484347,4.24360468079453e-10
"206227",12.9663136096937,NA,0.253862880496498,NA,NA,"+",NA,NA,0.00251202245619025,-0.241433748929153,9.58922777111127,NA,-0.145505422035118,NA,NA,"+",NA,NA,0.00797873590252703,-0.468118515763557,11,-1435.50355130813,2894.25238563513,39.7934153590832,3.27115444308117e-10
"9235",7.82576585794217,NA,0.237376015665251,NA,NA,"+",NA,NA,NA,NA,-0.279853254146122,NA,-0.148873504460516,NA,NA,"+",NA,NA,NA,NA,7,-1440.3462013339,2895.21092118632,40.7519509102794,2.02561870596903e-10
"202123",12.9779650548605,NA,0.0716060573221103,NA,"+",NA,NA,NA,0.00298546038961278,-0.207617744674325,17.4508586817731,NA,-1.00742555026246,NA,"+",NA,NA,NA,0.00929852984744877,-0.711726981891414,13,-1433.84793642763,2895.4292061886,40.9702359125563,1.816175082438e-10
"165187",10.5530094369202,NA,0.198782466559793,NA,NA,NA,NA,"+",NA,-0.115716895340071,7.8694362858665,NA,-0.163755973862893,NA,NA,NA,NA,"+",NA,-0.373588469538163,13,-1433.89095987859,2895.51525309052,41.0562828144762,1.73969399985062e-10
"138511",11.2520962365635,NA,0.142707351147356,0.081814791440109,"+",NA,NA,NA,NA,-0.176840504421747,14.7519587977512,NA,-0.2330632790975,-0.558718466932373,"+",NA,NA,NA,NA,-0.46388090582407,13,-1433.90695965965,2895.54725265264,41.088282376596,1.71208076863231e-10
"143128",11.5590455299156,0.0100355390189196,0.236382008218913,0.0901967561384028,NA,"+",NA,NA,NA,-0.204288448724502,13.8845616051604,0.0398013421726537,-0.092129461914554,-0.376972484876849,NA,"+",NA,NA,NA,-0.540515129762383,13,-1433.91709608118,2895.56752549569,41.1085552196419,1.69481405546337e-10
"133894",9.5584031840583,-0.0252961002937661,NA,0.280808323305237,NA,NA,NA,NA,NA,-0.130053541851734,11.3575305848372,0.0521222252230389,NA,-0.386236509127994,NA,NA,NA,NA,NA,-0.44858248761403,9,-1438.5009532713,2895.84302803792,41.3840577618794,1.47671756309836e-10
"131842",13.3283198756989,-0.0492173329081066,NA,NA,NA,NA,NA,NA,NA,-0.197563432489946,6.92845600689821,0.0623255535693676,NA,NA,NA,NA,NA,NA,NA,-0.382178045027141,7,-1440.70121555176,2895.92094962203,41.4619793459869,1.42028984907508e-10
"200584",10.4983381801487,0.0171331384218579,0.257268700911707,0.153318766300345,NA,NA,NA,NA,0.00538432223688066,-0.193551216227023,11.1537208684855,0.037668559664681,-0.0926451383324065,-0.292238573074823,NA,NA,NA,NA,0.00477093916751746,-0.460548710734786,13,-1434.16755799474,2896.06844932282,41.6094790467741,1.31931296423042e-10
"139024",10.9341277909302,0.0154270286600318,0.148305382527878,0.0966228405503887,"+",NA,NA,NA,NA,-0.170949931976922,15.0648436854204,0.0636659589230604,-0.212606058650953,-0.541762709631197,"+",NA,NA,NA,NA,-0.495898798792092,15,-1431.8836203176,2896.07493294289,41.6159626668496,1.31504292728402e-10
"208279",11.3923089414192,NA,0.246262160582996,0.126265167230161,NA,"+",NA,NA,0.00453530499213822,-0.215401858912439,13.7994772002866,NA,-0.11139190571368,-0.366283735687966,NA,"+",NA,NA,0.00553122737037558,-0.533348898047569,13,-1434.2291937228,2896.19172077893,41.7327505028884,1.24045145677373e-10
"67204",7.68838385139639,0.0109303329407871,0.261508199825991,NA,NA,NA,NA,NA,0.000847244297339619,NA,-0.907089952972772,0.0359348446262601,-0.0912676395191075,NA,NA,NA,NA,NA,0.00512761723118753,NA,9,-1438.73785603501,2896.31683356535,41.8578632893054,1.16523058933478e-10
"202636",12.4541734841469,0.0131708357368471,0.0765564091961685,NA,"+",NA,NA,NA,0.00280012446141005,-0.18692700534429,19.4055918000634,0.0874231085540596,-1.33434448975048,NA,"+",NA,NA,NA,0.00516243089547509,-0.769091910830612,15,-1432.016453442,2896.34059919169,41.8816289156462,1.1514663130637e-10
"33859",8.07059092685274,NA,0.19955491872486,NA,NA,NA,NA,"+",NA,NA,-0.183559416866144,NA,-0.140598677087656,NA,NA,NA,NA,"+",NA,NA,11,-1436.57982632007,2896.404935659,41.9459653829585,1.11501510439716e-10
"68743",6.45621199484389,NA,0.233892131959784,0.173000104623393,NA,NA,NA,NA,0.00306577268305444,NA,0.784486327763797,NA,-0.104540381555721,-0.185754054173331,NA,NA,NA,NA,0.00569024513618315,NA,9,-1438.83246542129,2896.5060523379,42.0470820618575,1.06004314689701e-10
"165700",10.4931700986516,-0.00191298346578306,0.197986361761183,NA,NA,NA,NA,"+",NA,-0.112194415682359,7.8449399924072,0.0493512354998621,-0.118602705034477,NA,NA,NA,NA,"+",NA,-0.39461922164109,15,-1432.3202426472,2896.9481776021,42.4892073260576,8.49801046203686e-11
"9748",7.69880262849938,0.0124788079796066,0.24927555941948,NA,NA,"+",NA,NA,NA,NA,-0.758558177948552,0.0437621255745986,-0.106951455797916,NA,NA,"+",NA,NA,NA,NA,9,-1439.09394180581,2897.02900510695,42.570034830901,8.16142119926748e-11
"206740",12.7947720522336,0.00621790265759228,0.261279615663595,NA,NA,"+",NA,NA,0.00262260727042237,-0.236818578354532,9.43099544063889,0.0404726185857094,-0.109548337752213,NA,NA,"+",NA,NA,0.00604215114958297,-0.476458178908345,13,-1434.67328317679,2897.07989968692,42.6209294108776,7.95635539774508e-11
"196993",12.389627040408,NA,NA,NA,NA,NA,NA,NA,-0.00797346806670369,-0.157046216480528,6.71717099021532,NA,NA,NA,NA,NA,NA,NA,0.0108088956323936,-0.368509070076467,7,-1441.30958518274,2897.13768888399,42.6787186079464,7.72974931448852e-11
"230851",10.7933099167666,NA,0.239142156015491,NA,NA,NA,NA,"+",0.00734746997322943,-0.14398730614451,7.99779643649016,NA,-0.135831850980517,NA,NA,NA,NA,"+",0.0079803413601937,-0.396882974888957,15,-1432.41859284768,2897.14487800304,42.6859077269987,7.70201414817193e-11
"167239",10.1207428452904,NA,0.196188740233237,0.0345177820421336,NA,NA,NA,"+",NA,-0.107185568569971,11.9578901353477,NA,-0.131585888694848,-0.392146834339193,NA,NA,NA,"+",NA,-0.429003173072728,15,-1432.49121058424,2897.29011347617,42.8311432001206,7.16253619748311e-11
"197506",12.7504168907345,-0.0392133636817155,NA,NA,NA,NA,NA,NA,-0.00683066592795926,-0.16453397212711,7.17347008847678,0.052106553176108,NA,NA,NA,NA,NA,NA,0.00816110763247925,-0.402817038147865,9,-1439.26790855458,2897.37693860449,42.9179683284483,6.85824495549234e-11
"199045",9.19649037128012,NA,NA,0.278323810762496,NA,NA,NA,NA,-0.00343777851851572,-0.114769173646663,11.0851599046337,NA,NA,-0.381287853511292,NA,NA,NA,NA,0.00769698858595664,-0.432496873871714,9,-1439.30887173225,2897.45886495982,42.999894683775,6.58298568505137e-11
"5131",8.0115268271806,NA,0.156874392184095,NA,"+",NA,NA,NA,NA,NA,0.157334882920884,NA,-0.215824751612973,NA,"+",NA,NA,NA,NA,NA,9,-1439.34763913628,2897.53639976788,43.0774294918374,6.3326639317127e-11
"137998",11.6959809489439,0.00667922073858965,NA,0.1214290465521,"+",NA,NA,NA,NA,-0.171987086957559,13.6469684151552,0.0673909720825022,NA,-0.554039067403679,"+",NA,NA,NA,NA,-0.462922371875704,13,-1434.94255828698,2897.61844990728,43.1594796312393,6.07812293319339e-11
"74899",7.73632023490213,NA,0.247316828854445,NA,NA,"+",NA,NA,0.00145943488387105,NA,-0.645980692988865,NA,-0.120753002433542,NA,NA,"+",NA,NA,0.00712950410768727,NA,9,-1439.4080517645,2897.65722502432,43.1982547482748,5.96141793715928e-11
"11287",6.86393260598684,NA,0.21637030854372,0.136750990408818,NA,"+",NA,NA,NA,NA,1.60727428366108,NA,-0.119474842084285,-0.259451584052979,NA,"+",NA,NA,NA,NA,9,-1439.42857305268,2897.69826760069,43.2392973246483,5.84032866502357e-11
"135946",13.368491274798,0.00308434649335227,NA,NA,"+",NA,NA,NA,NA,-0.201691679245044,7.0441124852709,0.0685739534542598,NA,NA,"+",NA,NA,NA,NA,-0.370989650123167,11,-1437.29975873029,2897.84480047945,43.3858302034096,5.4277280214629e-11
"514",9.07240853429234,-0.0463011895720326,NA,NA,NA,NA,NA,NA,NA,NA,-1.18399968731291,0.0538889023820363,NA,NA,NA,NA,NA,NA,NA,NA,5,-1443.84203937648,2897.95930811076,43.5003378347201,5.12569855155299e-11
"173395",11.9803533097541,NA,0.213908759111245,NA,NA,"+",NA,"+",NA,-0.177507215560886,9.89491974846913,NA,-0.155670056243032,NA,NA,"+",NA,"+",NA,-0.458271075919741,15,-1432.89794061355,2898.10357353479,43.6446032587414,4.76898792086026e-11
"204175",11.2818582130364,NA,0.154106671481425,0.129289206602746,"+",NA,NA,NA,0.00586946027875945,-0.202710788208522,14.4595788539262,NA,-0.225125645031,-0.477842716856603,"+",NA,NA,NA,0.00685745274372675,-0.490234339673968,15,-1432.94332831684,2898.19434894138,43.735378665333,4.55737319206583e-11
"5644",7.9808541050163,0.014331279276185,0.156894134320445,NA,"+",NA,NA,NA,NA,NA,0.0166283304616267,0.0595396363694461,-0.216181943062606,NA,"+",NA,NA,NA,NA,NA,11,-1437.47499582478,2898.19527466842,43.7363043923797,4.55526423836944e-11
"146719",12.0570750113577,NA,0.155812368558824,0.0798726322847025,"+","+",NA,NA,NA,-0.213477762418734,17.2095154926174,NA,-0.203503812076506,-0.604710801965959,"+","+",NA,NA,NA,-0.554764965330421,15,-1432.95524097021,2898.21817424811,43.7592039720644,4.50340487611564e-11
"65665",9.04053625236041,NA,NA,NA,NA,NA,NA,NA,-0.00868997232612733,NA,-1.10003104983254,NA,NA,NA,NA,NA,NA,NA,0.00908096682353157,NA,5,-1444.09057727405,2898.45638390589,43.9974136298451,3.99773887850765e-11
"2566",6.37716540663597,-0.0202856407587473,NA,0.327121328556208,NA,NA,NA,NA,NA,NA,0.705695144645864,0.0459632655859221,NA,-0.24047507658538,NA,NA,NA,NA,NA,NA,7,-1442.06307386357,2898.64466624567,44.185695969622,3.6385590978054e-11
"142102",9.53165224138242,-0.0253558223967324,NA,0.281319834081414,NA,"+",NA,NA,NA,-0.128878790958104,13.8725901611663,0.0474447571606788,NA,-0.420539837838697,NA,"+",NA,NA,NA,-0.541443594917495,11,-1437.73485399464,2898.71499100814,44.2560207320948,3.51284190628677e-11
"99523",7.77245773363226,NA,0.23340591781062,NA,NA,NA,NA,"+",0.00591324028407914,NA,-0.498948307931719,NA,-0.113566487718384,NA,NA,NA,NA,"+",0.00660625741584012,NA,13,-1435.52497951104,2898.7832923554,44.3243220793593,3.39490132626108e-11
"144667",13.349614749778,NA,0.138553632385165,NA,"+","+",NA,NA,NA,-0.237817354724528,10.5915926987538,NA,-0.277641362002248,NA,"+","+",NA,NA,NA,-0.472726743044807,13,-1435.60639041707,2898.94611416747,44.4871438914297,3.12947040364703e-11
"201097",13.6320611577969,NA,NA,NA,"+",NA,NA,NA,0.00169544589184627,-0.214135526070044,6.93852451665742,NA,NA,NA,"+",NA,NA,NA,0.0108971898953314,-0.368614590717376,11,-1437.85196402884,2898.94921107654,44.4902408005,3.1246283108556e-11
"7183",6.82185169312207,NA,0.153440783273125,0.144249443440627,"+",NA,NA,NA,NA,NA,3.34276247454829,NA,-0.192279401922116,-0.389708443839445,"+",NA,NA,NA,NA,NA,11,-1437.89309044846,2899.03146391578,44.5724936397387,2.99873015073091e-11
"175447",11.659109521764,NA,0.213311499221419,0.0264413537826822,NA,"+",NA,"+",NA,-0.171390304930877,15.3129574525213,NA,-0.118880790550529,-0.457522286402255,NA,"+",NA,"+",NA,-0.550102859337391,17,-1431.04121731296,2899.05330841234,44.5943381362908,2.96615549359161e-11
"140050",13.3285086506729,-0.0492540366802427,NA,NA,NA,"+",NA,NA,NA,-0.197448971896398,8.73323895304459,0.0602544563534177,NA,NA,NA,"+",NA,NA,NA,-0.456999707989539,9,-1440.1711507552,2899.18342300572,44.7244527296743,2.77932855346922e-11
"199558",10.0012870824019,-0.0248104969932883,NA,0.226137484763665,NA,NA,NA,NA,-0.00341980191681633,-0.126617239119021,10.8950621173961,0.0451598556376257,NA,-0.326762333446442,NA,NA,NA,NA,0.00537802673527671,-0.454255667789711,11,-1437.99533979069,2899.23596260025,44.7769923242067,2.70726682346815e-11
"145180",13.1012272953316,0.00833205383829676,0.127778520496203,NA,"+","+",NA,NA,NA,-0.225022195000192,11.2631010031632,0.0682882656767232,-0.316586096948658,NA,"+","+",NA,NA,NA,-0.507802225478505,15,-1433.54057281559,2899.38883793888,44.9298676628337,2.50804083471234e-11
"35911",7.62832296216196,NA,0.192564796028295,0.0616058461821505,NA,NA,NA,"+",NA,NA,1.76164184423513,NA,-0.11913122854708,-0.263115963979608,NA,NA,NA,"+",NA,NA,13,-1435.85260006308,2899.43853345949,44.9795631834463,2.44648951033077e-11
"208792",10.7709018208765,0.0157945296554758,0.258655393206196,0.147581476029817,NA,"+",NA,NA,0.00505636770938773,-0.202400099889866,13.4309174297149,0.0351359549850283,-0.0875397294390196,-0.337778095449367,NA,"+",NA,NA,0.00374465872089764,-0.539310865600171,15,-1433.57014423918,2899.44798078606,44.9890105100108,2.43496036898876e-11
"147232",11.7143635410343,0.0104343976142216,0.157376633312341,0.0901334073997928,"+","+",NA,NA,NA,-0.20359769924704,17.0221772896227,0.0584600449456365,-0.190687914803527,-0.574246362468117,"+","+",NA,NA,NA,-0.568687518846308,17,-1431.25708838903,2899.48505056447,45.0260802884227,2.39024433187166e-11
"66178",9.23557594562257,-0.0366027223636021,NA,NA,NA,NA,NA,NA,-0.00790425052183575,NA,-1.31880956853596,0.0441173133458806,NA,NA,NA,NA,NA,NA,0.00639759439809903,NA,7,-1442.48525177857,2899.48902207565,45.030051799607,2.38550260034112e-11
"1",8.79952497133374,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.799920541215219,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1446.69718266082,2899.50345623073,45.0444859546856,2.36834821981034e-11
"69256",6.06262829600556,0.0210762114281015,0.251838661614572,0.196921728947659,NA,NA,NA,NA,0.00348538329133679,NA,0.287870046158464,0.0331584142884434,-0.0827917775562638,-0.153350711059861,NA,NA,NA,NA,0.00402245315920132,NA,11,-1438.17156409709,2899.58841121305,45.1294409370021,2.26985344409669e-11
