cond((Int)),zi((Int)),disp((Int)),cond(chlor2),cond(depth2),cond(DO2),cond(habitat),cond(month),cond(salinity2),cond(sediment),cond(turb2),cond(w_temp2),cond(year),zi(depth2),zi(salinity2),df,logLik,AICc,delta,weight
6.62422667864535,-1.76529458644967,+,0.0604706594873379,1.52931082382467,,,+,0.977753445726595,,,-0.00829750567516551,+,-1.42640528777194,-1.05927558879815,14,-1355.90417065178,2741.81791068155,16.9138536061832,4.90000630432511e-05
5.84369415002386,-1.76528188943172,+,,1.21077283704026,0.13195973824977,,,,,,0.0877185691942459,,-1.42643663771711,-1.05929443272985,9,-1361.50236129726,2741.84584408985,16.9417870144862,4.83204506792979e-05
5.89461328047325,-1.76531731620598,+,,1.17853862982598,,,+,,,-0.148344467472963,,,-1.42642762998044,-1.05928825548275,9,-1361.51784192649,2741.87680534831,16.9727482729445,4.75781799309659e-05
6.30563170878801,-1.7653145267637,+,0.152981931799125,1.47593767231467,0.262258756515874,,,0.965355931968868,,,0.198438532380496,+,-1.42644150644834,-1.05928992715294,14,-1355.94359636375,2741.8967621055,16.992705030138,4.71057876129587e-05
5.86014984503124,-1.76529243119955,+,,1.22397878620284,,,,0.120744947898359,,,0.109218508573403,,-1.42642818389547,-1.05926911469106,9,-1361.53810559303,2741.91733268139,17.013275606032,4.66237740965235e-05
6.17164636617952,-1.7653105455359,+,0.12185406882946,1.27385129102295,,,,,,,,+,-1.42644157518109,-1.05927234722452,11,-1359.35318629816,2741.95165561519,17.0475985398284,4.58304683558058e-05
5.82283199087203,-1.76531583100589,+,,1.14739884945733,0.0717136499256315,,,,,-0.117136891840078,,,-1.42642779655933,-1.05929645751966,9,-1361.56070893085,2741.96253935703,17.0584822816718,4.55817422442435e-05
7.36217300821421,-1.76532227251902,+,0.208707669465435,0.9981761189671,0.0124742264479321,+,,0.124605179121429,,,,,-1.42643240857764,-1.05928240004973,12,-1358.24295855071,2741.9645900872,17.0605330118419,4.55350282707611e-05
5.99426535978058,-1.7653286222751,+,,1.13812737208281,,,,,+,,,,-1.42646007694517,-1.05928640228193,10,-1360.47486209341,2741.98258803659,17.078530961232,4.5127097933903e-05
6.28969863473526,-1.76532176945374,+,,1.31470288399492,,,+,,,,,+,-1.4264459906401,-1.05928915679586,11,-1359.37166785672,2741.9886187323,17.0845616569395,4.49912289850203e-05
5.89517530708046,-1.76531954763032,+,,1.20168097150672,0.0819272806530277,,+,,,,,,-1.42644443865459,-1.05928526734074,9,-1361.57558752892,2741.99229655316,17.0882394777982,4.49085701691833e-05
6.16479900354512,-1.76532945214953,+,,1.23912371243984,,,,,,-0.186812058757455,,+,-1.42643584336737,-1.0592902479018,11,-1359.37977895258,2742.00484092402,17.1007838486621,4.46277768041659e-05
7.33274486703352,-1.76531868357954,+,0.213968473623449,1.00781845394926,,+,+,,,-0.188023783210092,,,-1.42644216171942,-1.05929041258475,12,-1358.26358250649,2742.00583799875,17.1017809233922,4.46055337348713e-05
5.83480503742236,-1.76532563170225,+,,1.16898099843523,,,,,,-0.143708224909925,0.0464522812468334,,-1.42644502159412,-1.05929859707557,9,-1361.59096182938,2742.02304515409,17.1189880787306,4.42234127219108e-05
5.82973616144493,-1.76535027009219,+,,1.14717860865196,,,,0.0386182262784737,,-0.128402322927171,,,-1.42646628867515,-1.05925553485172,9,-1361.61167179311,2742.06446508155,17.1604080061884,4.33169660848378e-05
5.91507523040386,-1.76530628349491,+,,1.20917677910782,,,+,0.0579725809037802,,,,,-1.4264188736239,-1.05925925113201,9,-1361.61386567682,2742.06885284896,17.1647957736009,4.32220378675502e-05
5.83907310917476,-1.7653414053366,+,,1.17197840977447,0.0813010815094962,,,0.0402380976006132,,,,,-1.42645052733699,-1.05930804562137,9,-1361.62326917279,2742.08765984091,17.1836027655481,4.28175046028784e-05
5.91032203631727,-1.7653111208412,+,,1.21771406788897,,,+,,,,0.0196243496454813,,-1.42644117157417,-1.0592880121807,9,-1361.67858065916,2742.19828281365,17.2942257382833,4.05135108071437e-05
7.22456359167808,-1.76531408253597,+,0.227206943114266,0.977756716834716,0.0394118342343968,+,,,,-0.169306172911641,,,-1.42643628637386,-1.05928715662068,12,-1358.37901060172,2742.23669418921,17.3326371138523,3.97428452374162e-05
7.26213365176645,-1.76531785446008,+,0.215495098657297,0.988934550980062,,+,,,,-0.17859844784625,0.0277919628733861,,-1.42642593130523,-1.05927236454774,12,-1358.38219517524,2742.24306333627,17.3390062609083,3.9616482536995e-05
7.56898945026556,-1.76530367506828,+,,1.15338339047125,,+,+,,,,,+,-1.42642516803501,-1.05928493826536,13,-1357.26073838003,2742.25481009339,17.3507530180318,3.93844819184342e-05
9.12969929250867,-1.7653344826615,+,0.0953329129908988,1.48225545520762,-0.124065167375836,+,,1.55865462655294,+,-0.0488736710303149,,+,-1.42643401855047,-1.05928343641315,19,-1350.26808660747,2742.26166341102,17.3576063356563,3.92497556986258e-05
6.76637420721742,-1.76531003357088,+,,1.49695768628367,,,+,0.908986050080157,+,,,+,-1.42643467344455,-1.05928464376982,15,-1354.98215496624,2742.27200224018,17.3679451648163,3.9047380969363e-05
6.13630787015342,-1.76534345511736,+,,1.26081708777591,0.0838799273739659,,,,,,,+,-1.42645407167319,-1.05928877907945,11,-1359.53659446957,2742.31847195802,17.4144148826549,3.8150579454849e-05
6.51427843363048,-1.7653143438062,+,,1.40396264001622,,,,0.799902185605141,+,,,+,-1.42644634974114,-1.05928839886967,14,-1356.18562745031,2742.38082427862,17.4767672032558,3.69795399794825e-05
7.32532519004708,-1.76531024332105,+,0.208118070846778,1.04764655731386,0.0468468667857282,+,+,,,,,,-1.42643034436764,-1.05928628183268,12,-1358.46014925402,2742.39897149382,17.4949144184575,3.66455198200412e-05
6.20234451286198,-1.76529255480995,+,,1.28580842657866,,,,,,,0.0521264545520129,+,-1.42643580646292,-1.05926978793289,11,-1359.58647932676,2742.4182416724,17.5141845970352,3.62941325070211e-05
7.37016092831032,-1.76531637931084,+,0.195579170359092,1.04974520265482,,+,+,,,,0.000287873120992441,,-1.42643633573425,-1.05927338244248,12,-1358.49133241975,2742.46133782528,17.5572807499166,3.55204296069147e-05
7.2362559612466,-1.76530244453712,+,0.218473737243797,1.04520082276157,0.0885740119263433,+,,,,,0.0566106185817096,,-1.4264177108973,-1.05927538432739,12,-1358.4935346028,2742.46574219138,17.5616851160162,3.54422931858412e-05
6.36646793466526,-1.76531461137889,+,,1.4614727020889,0.162473760823682,,,0.984648491790806,,-0.0852506101430408,0.180375961001084,+,-1.42645315876623,-1.05928691567869,14,-1356.2492168935,2742.508003165,17.6039460896377,3.47012372861852e-05
7.36120414407203,-1.76533113634257,+,,1.07293230855129,,+,+,0.229541547846259,,,0.161224955373499,,-1.42643904281966,-1.05928674113296,12,-1358.51633261821,2742.51133822221,17.6072811468475,3.46434201996049e-05
7.3261946811739,-1.76531399601587,+,,1.06034004638249,,+,,0.231479001368282,,-0.027353272446737,0.172622450406198,,-1.4264375996509,-1.05928597375105,12,-1358.52488853622,2742.52845005822,17.6243929828565,3.43482783422023e-05
7.4015270083085,-1.76532963472434,+,,1.08524195433927,,+,,,,-0.138496370596189,,+,-1.42645157080281,-1.05929203677956,13,-1357.40057741613,2742.5344881656,17.6304310902387,3.42447354251499e-05
7.33436070219287,-1.76530704805089,+,,1.06847947063124,0.00480302137688159,+,,0.237081954336841,,,0.177447001272963,,-1.4264303824826,-1.05928487333985,12,-1358.52906476088,2742.53680250755,17.6327454321895,3.42051313300305e-05
7.48899184811398,-1.76534373731633,+,,1.1276918134953,,+,,,,,0.0753199705719827,+,-1.42647541096075,-1.05929708476944,13,-1357.44661167245,2742.62655667822,17.7224996028613,3.27040389762092e-05
9.19076393143948,-1.76530739798878,+,0.117563012694328,1.54727332798334,-0.0436097807030849,+,,1.67206192686195,+,-0.0244626043813674,0.268522802271084,+,-1.4264292943834,-1.05928235871096,20,-1349.24950243542,2742.63693590533,17.7328788299674,3.25347572855024e-05
6.27465151839948,-1.76530534830313,+,0.151365078930866,1.38918358830739,0.177656307922484,,,0.871509285918743,,-0.152123067536908,,+,-1.42646100901639,-1.05929928381017,14,-1356.3261842522,2742.6619378824,17.7578808070352,3.21305722774421e-05
7.53727797573892,-1.76531840871715,+,,1.10768559889468,-0.0557100745675976,+,,,,,,+,-1.42644447907939,-1.05928634491199,13,-1357.49540187983,2742.724137093,17.8200800176396,3.11467024407134e-05
6.4169833971928,-1.76532211190837,+,0.084031595893808,1.44279953591808,,,,0.897423405006533,,-0.191545923495477,0.125902040708734,+,-1.42644439222418,-1.059288561736,14,-1356.43523594362,2742.88004126523,17.9759841898685,2.88109721743489e-05
6.53157892116507,-1.76533814148814,+,0.141578288424551,1.49076532364716,0.143470199331758,,+,1.01254488272937,,-0.204935163371041,,+,-1.42646601450632,-1.05929195262831,15,-1355.31590163293,2742.93949557355,18.0354384981883,2.79671089322101e-05
5.83312732211333,-1.76534879684854,+,0.18036245219309,1.22315861943128,0.200102662139141,,,,,,0.0996445379039013,,-1.42644398221495,-1.05929956504808,10,-1360.95978625672,2742.95243636321,18.0483792878495,2.77867348701436e-05
7.41915176048538,-1.76531701355416,+,,1.03913889969494,-0.0707729130157392,+,+,0.146921238854918,,,,,-1.42642845867053,-1.05927543886938,12,-1358.75987070397,2742.99841439371,18.0943573183527,2.71552318268971e-05
5.80509330272105,-1.76533633188345,+,0.18302203962664,1.14308819923765,0.127394009926463,,,,,-0.156440191834504,,,-1.42647570553117,-1.05932400355279,10,-1361.0054483188,2743.04376048736,18.1397034119973,2.65464673357117e-05
7.29522320364584,-1.76530036426081,+,,1.0180880808797,,+,+,0.117977351417157,,-0.07739359449705,,,-1.42643148348876,-1.05927450321426,12,-1358.79326076424,2743.06519451426,18.1611374388963,2.6263487545796e-05
7.44653224516491,-1.76531558170715,+,0.155987438533731,0.988304532327913,,+,,,+,,,,-1.42644405709392,-1.05927239750572,13,-1357.68371767328,2743.1007686799,18.1967116045353,2.58004668191851e-05
7.67568066781399,-1.76530762983154,+,0.189807392881846,1.14949816866795,,+,+,,,,,+,-1.42643779162873,-1.05928729715718,14,-1356.58733671591,2743.1842428098,18.2801857344421,2.47457936386601e-05
7.5046722294666,-1.7653294190688,+,0.216178407461016,1.06523517761899,,+,,,,-0.212865524623874,,+,-1.42645251301926,-1.0592921678866,14,-1356.58889596456,2743.1873613071,18.2833042317407,2.47072388594082e-05
5.87670164440009,-1.76531144599508,+,0.167829861448894,1.20395233810491,0.140259985955885,,+,,,,,,-1.42642688705428,-1.05927489274085,10,-1361.09790954242,2743.2286829346,18.324625859238,2.42020044484127e-05
7.50984804741771,-1.7652843338793,+,,1.02873509466259,,+,+,,+,,,,-1.42640478794536,-1.0592638291888,13,-1357.75188879976,2743.23711093285,18.3330538574905,2.41002318083265e-05
7.4183717699246,-1.76531110667535,+,,0.968662603746642,,+,,0.118660921172693,+,,,,-1.42643544322902,-1.059283869053,13,-1357.77700984223,2743.2873530178,18.3832959424408,2.35023500100482e-05
5.88167539245679,-1.76533949837613,+,0.147896586445118,1.17309182318689,,,+,,,-0.199125269673412,,,-1.4264658067872,-1.05929285947022,10,-1361.12793396016,2743.28873177009,18.3846746947274,2.34861536339782e-05
6.48691182799558,-1.76532493436781,+,0.135246047404116,1.52012497676525,0.206318912355078,,+,1.02227840568143,,,0.0736926319235085,+,-1.42643119749807,-1.05928235998727,15,-1355.49714147715,2743.30197526199,18.3979181866262,2.33311480614312e-05
5.82942313527134,-1.76534461602679,+,0.169095567868952,1.17781107772373,0.138887585633348,,,0.0289401378754247,,,,,-1.42645958347296,-1.05930011242363,10,-1361.13969032981,2743.31224450938,18.4081874340218,2.32116584253784e-05
7.26010983316131,-1.76529093162731,+,,0.977260384990067,-0.0607744079087105,+,,0.125088674949416,,-0.0876611548700736,,,-1.42640831087276,-1.05927213186703,12,-1358.91841550501,2743.3155039958,18.4114469204364,2.31738601918022e-05
7.40804374269858,-1.76533300282404,+,0.211001331436256,1.06864723707531,0.0736809763069683,+,,0.222421529120832,,,0.177391660524973,,-1.42642916147649,-1.05929253765172,13,-1357.79606158855,2743.32545651044,18.4213994350766,2.30588275537721e-05
6.6248962831032,-1.76530377376209,+,0.0950870342644819,1.49359078880241,,,+,0.987351472245253,,-0.255484970414183,-0.0346776843359294,+,-1.42643162400692,-1.05928452533763,15,-1355.51967227619,2743.34703686006,18.442979784701,2.28113563035691e-05
7.43372269206352,-1.76531397929608,+,0.202248205367002,1.03575041056466,,+,,0.209634381842883,,-0.0857666253436264,0.144471375422596,,-1.42644885216882,-1.05927494361423,13,-1357.8231115069,2743.37955634713,18.4754992717712,2.24434486480077e-05
6.13796331834705,-1.76531963073668,+,0.153572643942849,1.23335732684144,,,,,,-0.247088989275747,,+,-1.42644735072821,-1.05928554509671,12,-1358.96918829317,2743.41704957213,18.5129924967664,2.20266291964875e-05
7.48680189626675,-1.76531251660155,+,0.19313187642218,1.06482684559149,,+,+,0.220277727185781,,,0.141524585116292,,-1.42642864782271,-1.05927772184954,13,-1357.85233947062,2743.43801227457,18.5339551992124,2.17969660521971e-05
5.98806112155032,-1.76531712890234,+,,1.12987431016309,0.155423448769774,,,,+,,,,-1.42643875026329,-1.05928727835882,11,-1360.09977805079,2743.44483912044,18.5407820450814,2.17226906272097e-05
5.82301102696807,-1.76532492006682,+,0.146872051063978,1.15952491391879,,,,,,-0.191912452846983,0.0356297029853082,,-1.42646809544928,-1.05929805292197,10,-1361.21558153777,2743.46402692531,18.5599698499523,2.15152817737243e-05
6.04797012093912,-1.76533382318933,+,0.186446546530174,1.25822631801085,0.186524038669719,,,,,,,+,-1.42643121377917,-1.05927361893724,12,-1358.99550377165,2743.46968052908,18.5656234537205,2.14545482159793e-05
5.81934566258623,-1.76532767974712,+,0.148606665614116,1.1414641280754,,,,0.0338564917603669,,-0.178120350070281,,,-1.42642717077827,-1.0592905621524,10,-1361.22199940206,2743.47686265389,18.5728055785235,2.13776417651192e-05
6.58601051457588,-1.76530345825544,+,,1.49873093959338,0.0812025587878284,,+,1.04165331907976,,-0.175075366865233,0.0163556549672545,+,-1.42642845692111,-1.05928414116639,15,-1355.60335637426,2743.51440505621,18.6103479808467,2.09801005868979e-05
7.25356207635415,-1.76528930387817,+,,1.02093751465745,-0.0447732569413244,+,+,,,-0.136359220849205,,,-1.42640825197396,-1.05928832959583,12,-1359.04294047396,2743.56455393371,18.6604968583488,2.04605769412707e-05
5.8450458842907,-1.76535545156487,+,,1.23317227213201,0.137905940087462,,,0.127836886586277,,,0.160121488114632,,-1.42648543783398,-1.05931053581087,10,-1361.26639112355,2743.56564609686,18.6615890214985,2.04494068473613e-05
5.85782830081472,-1.76532999322267,+,0.12083038018929,1.22337145744346,,,,0.11180878568487,,,0.0947503132968046,,-1.42644435281192,-1.05930630611798,10,-1361.27691586088,2743.58669557153,18.6826384961714,2.02353108400097e-05
7.59003199125386,-1.76530646467458,+,0.189892643769332,1.11800898899501,,+,,,,,0.0655703312338216,+,-1.42643457729993,-1.05927570196987,14,-1356.79767650256,2743.60492238311,18.7008653077442,2.0051736007634e-05
7.20258823699405,-1.76531028595538,+,,1.02508698030841,,+,+,,,-0.12317117145614,0.0141558648231566,,-1.42643321855828,-1.0592838893622,12,-1359.06862845276,2743.6159298913,18.7118728159362,1.99416793237253e-05
6.67769399261969,-1.76531554271805,+,,1.47431178581679,0.191382376745693,,+,0.948487189375693,+,,,+,-1.42644600025427,-1.05928539479936,16,-1354.50618150034,2743.64038232436,18.7363252489981,1.96993524234846e-05
6.41725765605017,-1.76533876530775,+,,1.37524017295814,0.203894745280513,,,0.826874099824636,+,,,+,-1.42648532340501,-1.05930241899057,15,-1355.6688771421,2743.64544659189,18.7413895165259,1.96495341279983e-05
6.27629320659362,-1.76532592331414,+,0.122888583365531,1.32165217136658,,,+,,,,,+,-1.42643004190304,-1.05927964691861,12,-1359.08802071226,2743.65471441029,18.7506573349306,1.95586906138373e-05
6.10058904491152,-1.76530214155015,+,,1.18187539895845,,,+,,+,,,,-1.42642416543693,-1.05927905166124,11,-1360.2071650946,2743.65961320807,18.7555561327104,1.95108422026051e-05
6.270780249009,-1.76535457716283,+,,1.28531942388217,,,+,,,-0.198874639816093,,+,-1.42648049696389,-1.05930275121401,12,-1359.093784717,2743.66624241978,18.762185344418,1.94462785115333e-05
5.9095636536617,-1.76532398205249,+,0.126032440505342,1.21371261945337,,,+,0.0577553661918293,,,,,-1.42644865492002,-1.05930371268854,10,-1361.32011135556,2743.67308656088,18.7690294855165,1.93798457082462e-05
7.47143735216652,-1.76531084621392,+,0.207496547183567,1.09704687656886,0.0536359257572667,+,,,,,,+,-1.42643726574856,-1.0592705587828,14,-1356.83508729835,2743.67974397469,18.7756868993297,1.93154431301085e-05
7.4193631149431,-1.76532426737479,+,0.211469184636048,1.00285359614105,,+,+,0.114491352621573,,-0.136621096471667,,,-1.42644094803069,-1.05928966135059,13,-1357.99185932889,2743.71705199111,18.8129949157492,1.89584725130507e-05
7.32806195222146,-1.76531162947976,+,,0.961263384230555,,+,,,+,-0.0960291253392313,,,-1.42644119500062,-1.05927603611741,13,-1358.00514110232,2743.74361553797,18.8395584626119,1.87083351872943e-05
7.31405483121539,-1.76531080541892,+,,0.982303092710553,0.0526229791284344,+,,,+,,,,-1.42643927486129,-1.05929356354635,13,-1358.0300028818,2743.79333909692,18.8892820215624,1.82489469504258e-05
5.90788657395034,-1.76531322982299,+,0.125317800832357,1.22102224746307,,,+,,,,0.00970001542664603,,-1.42645361616472,-1.05927118345157,10,-1361.39154914122,2743.8159621322,18.9119050568402,1.80436867558502e-05
7.26284468800811,-1.76529607369283,+,,1.0509976101812,-0.021053148277853,+,+,,,,0.00562356196554214,,-1.42643488146684,-1.0592865916503,12,-1359.17713990071,2743.8329527872,18.9288957118347,1.78910489994611e-05
7.13623080511279,-1.76534045065729,+,,1.00694031378285,-0.00607722044621363,+,,,,-0.11826190565328,0.0421762154139521,,-1.42642923809786,-1.05929202181217,12,-1359.17862560602,2743.83592419782,18.9318671224596,1.78644879087796e-05
7.36558790103787,-1.76531812358728,+,,0.989300625247153,,+,,,+,,0.0171997755256428,,-1.42643970845726,-1.05928529289522,13,-1358.06318247282,2743.85969827897,18.9556412036118,1.76533891714772e-05
5.82739775854101,-1.7652988638426,+,,1.18425606000066,0.112674507879998,,,,,-0.108679803900222,0.0831098897139933,,-1.42642427196284,-1.05927302206025,10,-1361.42185646163,2743.87657677302,18.9725196976615,1.75050347397749e-05
6.77369233586301,-1.76531078115025,+,,1.47286161381777,,,+,0.935343828773473,+,-0.229120383250609,,+,-1.42643458432366,-1.0592797952688,16,-1354.6437308805,2743.91548108467,19.0114240093112,1.71678145394658e-05
