"site","visit_date","visit_time","lname","sonde","sonde_loc","analyte_name","unit_name","rating","dirty_p","dirty_v","clean_p","clean_v","f_error","f_error_pct","post_lname","post_date","post_time","std1","rdg1","std2","rdg2","c_error1","c_error_pct1","c_error2","c_error_pct2","c_error_avg","c_error_pct_avg","total_error","total_error_pct","sonde_verif"
"RRI","2023-10-31","07:40","ALDRICH","RTM-81","main","Water Temperature","C","Excellent","15.1","14.99","15.77","15.67",-0.01,"-0.066","ALDRICH",NA,"08:30","21.39","21.34",NA,NA,0.05,"0.234",NA,NA,NA,NA,0.06,"0.3","RTM-89"
"RRI","2023-10-31","07:40","ALDRICH","RTM-81","main","SpC","uS/cm","Excellent","347","349","347","350",-1,"-0.288","ALDRICH",NA,"08:30","1000","1000",NA,NA,0,"0",NA,NA,NA,NA,1,"0.288","RTM-89"
"RRI","2023-10-31","07:40","ALDRICH","RTM-81","main","Dissolved Oxygen","mg/L","Excellent","8.07","8.09","8.15","8.11",0.06,"0.743","ALDRICH",NA,"08:30","9.34","9.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RTM-89"
"RRI","2023-10-31","07:40","ALDRICH","RTM-81","main","pH","pH Units","Excellent","7.43","7.42","7.5","7.44",0.05,"0.673","ALDRICH",NA,"08:30","7.02","7.05","10.04","10.01",-0.03,"-0.427",0.03,"0.598","0.03","0.0855",0.08,"0.7585","RTM-89"
"RRI","2023-10-31","07:40","ALDRICH","RTM-81","main","Turbidity","FNU","Poor","8.39","10.5","6.3","6.87",1.54,"18.355","ALDRICH",NA,"08:30","0","-0.01","124","123.77",0.01,"-1",0.23,"0.371","0.12","-0.3145",1.66,"18.6695","RTM-89"
"RRI","2023-11-28","08:40","ALDRICH","RTM-110","main","Water Temperature","C","Good","11.57","11.63","11.97","11.63",0.4,"3.457","ALDRICH",NA,"07:35","20.88","20.9",NA,NA,-0.02,"-0.096",NA,NA,NA,NA,0.42,"3.553","RTM-89"
"RRI","2023-11-28","08:40","ALDRICH","RTM-110","main","SpC","uS/cm","Good","473","474","490","474",17,"3.594","ALDRICH",NA,"07:35","1000","997",NA,NA,3,"0.3",NA,NA,NA,NA,20,"3.894","RTM-89"
"RRI","2023-11-28","08:40","ALDRICH","RTM-110","main","Dissolved Oxygen","mg/L","Excellent","9.23","9.02","9.1","9.02",-0.13,"-1.408","ALDRICH",NA,"07:35","9.34","9.59",NA,NA,-0.25,"-2.677",NA,NA,NA,NA,0.38,"4.085","RTM-89"
"RRI","2023-11-28","08:40","ALDRICH","RTM-110","main","pH","pH Units","Excellent","7.69","7.45","7.69","7.45",0,"0","ALDRICH",NA,"07:35","7.02","7.09","10.05","10.14",-0.07,"-0.997",-0.09,"-1.791","0.08","-1.394",0.08,"1.394","RTM-89"
"RRI","2023-11-28","08:40","ALDRICH","RTM-110","main","Turbidity","FNU","Poor","5.7","5.81","4.32","5.81",-1.38,"-24.211","ALDRICH",NA,"07:35","0","-0.12","124","127.23",0.12,"-1",-3.23,"-5.21","1.675","-3.105",3.055,"27.316","RTM-89"
"RRI","2024-01-03","08:45","ALDRICH","RTM-80","main","Water Temperature","C","Excellent","11.37","11.41","11.44","11.5",-0.02,"-0.176","ALDRICH",NA,"07:40","21.05","21.09",NA,NA,-0.04,"-0.19",NA,NA,NA,NA,0.06,"0.366","RTM-89"
"RRI","2024-01-03","08:45","ALDRICH","RTM-80","main","SpC","uS/cm","Excellent","601","604","606","608",1,"0.166","ALDRICH",NA,"07:40","1000","997",NA,NA,3,"0.3",NA,NA,NA,NA,4,"0.466","RTM-89"
"RRI","2024-01-03","08:45","ALDRICH","RTM-80","main","Dissolved Oxygen","mg/L","Excellent","8.24","8.28","8.35","8.29",0.1,"1.214","ALDRICH",NA,"07:40","9.34","9.27",NA,NA,0.07,"0.749",NA,NA,NA,NA,0.17,"1.963","RTM-89"
"RRI","2024-01-03","08:45","ALDRICH","RTM-80","main","pH","pH Units","Excellent","7.65","7.37","7.73","7.45",0,"0","ALDRICH",NA,"07:40","7.02","7.21","10.05","10.07",-0.19,"-2.707",-0.02,"-0.398","0.105","-1.5525",0.105,"1.5525","RTM-89"
"RRI","2024-01-03","08:45","ALDRICH","RTM-80","main","Turbidity","FNU","Fair","4.35","5.29","2.15","2.83",0.26,"5.977","ALDRICH",NA,"07:40","0","-0.07","124","118.1",0.07,"-1",5.9,"9.516","2.985","4.258",3.245,"10.235","RTM-89"
"RVB","2023-01-26","12:00","NEUMAYR","RTM-69","main","Water Temperature","C","Excellent","8.61","8.62","8.84","8.76",0.09,"1.045","NEUMAYR",NA,"14:33","20.99","21",NA,NA,-0.01,"-0.048",NA,NA,NA,NA,0.1,"1.093","RTM-70"
"RVB","2023-01-26","12:00","NEUMAYR","RTM-69","main","SpC","uS/cm","Excellent","198","199","198","199",0,"0","NEUMAYR",NA,"14:33","1413","1402.3",NA,NA,10.7,"0.757",NA,NA,NA,NA,10.7,"0.757","RTM-70"
"RVB","2023-01-26","12:00","NEUMAYR","RTM-69","main","Dissolved Oxygen","mg/L","Excellent","10.55","10.62","10.62","10.6",0.09,"0.853","NEUMAYR",NA,"14:33","9.29","9.36",NA,NA,-0.07,"-0.753",NA,NA,NA,NA,0.16,"1.606","RTM-70"
"RVB","2023-01-26","12:00","NEUMAYR","RTM-69","main","pH","pH Units","Excellent","7.54","7.35","7.55","7.43",-0.07,"-0.928","NEUMAYR",NA,"14:33","7.02","7.05","10.05","10.07",-0.03,"-0.427",-0.02,"-0.398","0.025","-0.4125",0.095,"1.3405","RTM-70"
"RVB","2023-03-20","09:30","NEUMAYR","RTM-74","main","Water Temperature","C","Excellent","12.19","12.21","12.15","12.17",0,"0","NEUMAYR",NA,"13:45","20.56","20.41",NA,NA,0.15,"0.73",NA,NA,NA,NA,0.15,"0.73","RTM-70"
"RVB","2023-03-20","09:30","NEUMAYR","RTM-74","main","SpC","uS/cm","Excellent","146","146","146","146",0,"0","NEUMAYR",NA,"13:45","1413","1411",NA,NA,2,"0.142",NA,NA,NA,NA,2,"0.142","RTM-70"
"RVB","2023-03-20","09:30","NEUMAYR","RTM-74","main","Dissolved Oxygen","mg/L","Excellent","9.13","9.08","9.34","9.09",0.2,"2.191","NEUMAYR",NA,"13:45","9.27","9.25",NA,NA,0.02,"0.216",NA,NA,NA,NA,0.22,"2.407","RTM-70"
"RVB","2023-03-20","09:30","NEUMAYR","RTM-74","main","pH","pH Units","Excellent","7.48","7.39","7.44","7.39",-0.04,"-0.535","NEUMAYR",NA,"13:45","7.02","7.03","10.05","10.06",-0.01,"-0.142",-0.01,"-0.199","0.01","-0.1705",0.05,"0.7055","RTM-70"
"RVB","2023-04-13","12:25","NEUMAYR","RTM-72","main","Water Temperature","C","Excellent","13.81","13.88","13.78","13.82",0.03,"0.217","NEUMAYR",NA,"15:30","20.83","20.85",NA,NA,-0.02,"-0.096",NA,NA,NA,NA,0.05,"0.313","RTM-98"
"RVB","2023-04-13","12:25","NEUMAYR","RTM-72","main","SpC","uS/cm","Excellent","168","168","168","169",-1,"-0.595","NEUMAYR",NA,"15:30","1413","1408",NA,NA,5,"0.354",NA,NA,NA,NA,6,"0.949","RTM-98"
"RVB","2023-04-13","12:25","NEUMAYR","RTM-72","main","Dissolved Oxygen","mg/L","Excellent","10.46","10.09","10.47","10.09",0.01,"0.096","NEUMAYR",NA,"15:30","9.28","9.61",NA,NA,-0.33,"-3.556",NA,NA,NA,NA,0.34,"3.652","RTM-98"
"RVB","2023-04-13","12:25","NEUMAYR","RTM-72","main","pH","pH Units","Excellent","7.83","7.64","7.82","7.63",0,"0","NEUMAYR",NA,"15:30","7.02","7.05","10.05","10.04",-0.03,"-0.427",0.01,"0.199","0.02","-0.114",0.02,"0.114","RTM-98"
"RVB","2023-04-13","12:25","NEUMAYR","RTM-72","main","Turbidity","FNU","Poor","20.18","23.95","23.68","21.84",5.61,"27.8","NEUMAYR",NA,"15:30","0","0.43","124","123.6",-0.43,"-1",0.4,"0.645","0.415","-0.1775",6.025,"27.9775","RTM-98"
"RVB","2023-06-07","09:50","NEUMAYR","RTM-100","main","Water Temperature","C","Excellent","18.58","18.78","19.27","19.3",0.17,"0.915","NEUMAYR",NA,"13:20","21.49","21.46",NA,NA,0.03,"0.14",NA,NA,NA,NA,0.2,"1.055","RTM-98"
"RVB","2023-06-07","09:50","NEUMAYR","RTM-100","main","SpC","uS/cm","Excellent","108","108","108","108",0,"0","NEUMAYR",NA,"13:20","1413","1408",NA,NA,5,"0.354",NA,NA,NA,NA,5,"0.354","RTM-98"
"RVB","2023-06-07","09:50","NEUMAYR","RTM-100","main","Dissolved Oxygen","mg/L","Excellent","8.85","8.92","8.83","8.92",-0.02,"-0.226","NEUMAYR",NA,"13:20","9.18","9.18",NA,NA,0,"0",NA,NA,NA,NA,0.02,"0.226","RTM-98"
"RVB","2023-06-07","09:50","NEUMAYR","RTM-100","main","pH","pH Units","Excellent","7.57","7.53","7.61","7.57",0,"0","NEUMAYR",NA,"13:20","7.02","7.06","10.04","10.03",-0.04,"-0.57",0.01,"0.199","0.025","-0.1855",0.025,"0.1855","RTM-98"
"RVB","2023-06-07","09:50","NEUMAYR","RTM-100","main","Turbidity","FNU","Poor","6.78","6.03","9.93","7.71",1.47,"21.681","NEUMAYR",NA,"13:20","0","0.3","124","124.7",-0.3,"-1",-0.7,"-1.129","0.5","-1.0645",1.97,"22.7455","RTM-98"
"RVB","2023-08-03","09:10","NEUMAYR","RTM-68","main","Water Temperature","C","Good","21.81","22.1","21.99","22.22",0.06,"0.275","NEUMAYR",NA,"14:15","21.19","21",NA,NA,0.19,"0.897",NA,NA,NA,NA,0.25,"1.172","RTM-98"
"RVB","2023-08-03","09:10","NEUMAYR","RTM-68","main","SpC","uS/cm","Excellent","118","118","118","119",-1,"-0.847","NEUMAYR",NA,"14:15","1000","1004.2",NA,NA,-4.2,"-0.42",NA,NA,NA,NA,5.2,"1.267","RTM-98"
"RVB","2023-08-03","09:10","NEUMAYR","RTM-68","main","Dissolved Oxygen","mg/L","Excellent","8.24","8.18","8.23","8.19",-0.02,"-0.243","NEUMAYR",NA,"14:15","9.28","9.41",NA,NA,-0.13,"-1.401",NA,NA,NA,NA,0.15,"1.644","RTM-98"
"RVB","2023-08-03","09:10","NEUMAYR","RTM-68","main","pH","pH Units","Excellent","7.6","7.65","7.59","7.66",-0.02,"-0.263","NEUMAYR",NA,"14:15","7.02","7.17","10.04","10.14",-0.15,"-2.137",-0.1,"-1.992","0.125","-2.0645",0.145,"2.3275","RTM-98"
"RVB","2023-08-03","09:10","NEUMAYR","RTM-68","main","Turbidity","FNU","Excellent","8.33","8.09","9.65","9.48",-0.07,"-0.84","NEUMAYR",NA,"14:15","0","0.12","124","124.1",-0.12,"-1",-0.1,"-0.161","0.11","-0.5805",0.18,"1.4205","RTM-98"
"RVB","2023-08-24","11:25","NEUMAYR","RTM-107","main","Water Temperature","C","Good","23.91","23.9","24","24.03",-0.04,"-0.167","NEUMAYR",NA,"13:00","20.73","20.55",NA,NA,0.18,"0.868",NA,NA,NA,NA,0.22,"1.035","RTM-"
"RVB","2023-08-24","11:25","NEUMAYR","RTM-107","main","SpC","uS/cm","Excellent","136","135","136","136",-1,"-0.735","NEUMAYR",NA,"13:00","1000","1002.6",NA,NA,-2.6,"-0.26",NA,NA,NA,NA,3.6,"0.995","RTM-"
"RVB","2023-08-24","11:25","NEUMAYR","RTM-107","main","Dissolved Oxygen","mg/L","Excellent","7.84","7.62","7.87","7.86",-0.21,"-2.679","NEUMAYR",NA,"13:00","9.22","9.2",NA,NA,0.02,"0.217",NA,NA,NA,NA,0.23,"2.896","RTM-"
"RVB","2023-08-24","11:25","NEUMAYR","RTM-107","main","pH","pH Units","Excellent","7.59","7.62","7.6","7.63",0,"0","NEUMAYR",NA,"13:00","7.02","7.19","10.04","10.12",-0.17,"-2.422",-0.08,"-1.594","0.125","-2.008",0.125,"2.008","RTM-"
"RVB","2023-09-27","10:10","NEUMAYR","RTM-60","main","Water Temperature","C","Excellent","19.43","19.48","19.45","19.42",0.08,"0.412","NEUMAYR",NA,"14:45","20.54","20.55",NA,NA,-0.01,"-0.049",NA,NA,NA,NA,0.09,"0.461","RTM-98"
"RVB","2023-09-27","10:10","NEUMAYR","RTM-60","main","SpC","uS/cm","Excellent","141","143","141","143",0,"0","NEUMAYR",NA,"14:45","1000","993.4",NA,NA,6.6,"0.66",NA,NA,NA,NA,6.6,"0.66","RTM-98"
"RVB","2023-09-27","10:10","NEUMAYR","RTM-60","main","Dissolved Oxygen","mg/L","Excellent","8.86","8.88","8.87","8.88",0.01,"0.113","NEUMAYR",NA,"14:45","9.18","9.2",NA,NA,-0.02,"-0.218",NA,NA,NA,NA,0.03,"0.331","RTM-98"
"RVB","2023-09-27","10:10","NEUMAYR","RTM-60","main","pH","pH Units","Good","7.65","7.52","7.64","7.42",0.09,"1.176","NEUMAYR",NA,"14:45","7.02","7.25","10.05","10.05",-0.23,"-3.276",0,"0","0.115","-1.638",0.205,"2.814","RTM-98"
"RVB","2023-09-27","10:10","NEUMAYR","RTM-60","main","Turbidity","FNU","Poor","5.12","6.53","6.29","6.93",0.77,"15.039","NEUMAYR",NA,"14:45","0","0.02","124","124.34",-0.02,"-1",-0.34,"-0.548","0.18","-0.774",0.95,"15.813","RTM-98"
"RVB","2023-10-25","09:35","NEUMAYR","RTM-61","main","Water Temperature","C","Excellent","17.41","17.5","17.2","17.35",-0.06,"-0.345","NEUMAYR",NA,"12:30","21.58","21.56",NA,NA,0.02,"0.093",NA,NA,NA,NA,0.08,"0.438","RTM-98"
"RVB","2023-10-25","09:35","NEUMAYR","RTM-61","main","SpC","uS/cm","Excellent","131","129","131","129",0,"0","NEUMAYR",NA,"12:30","1000","1004.1",NA,NA,-4.1,"-0.41",NA,NA,NA,NA,4.1,"0.41","RTM-98"
"RVB","2023-10-25","09:35","NEUMAYR","RTM-61","main","Dissolved Oxygen","mg/L","Excellent","9.03","9.04","9.07","9.04",0.04,"0.443","NEUMAYR",NA,"12:30","9.22","9.19",NA,NA,0.03,"0.325",NA,NA,NA,NA,0.07,"0.768","RTM-98"
"RVB","2023-10-25","09:35","NEUMAYR","RTM-61","main","pH","pH Units","Excellent","7.65","7.71","7.64","7.72",-0.02,"-0.261","NEUMAYR",NA,"12:30","7.02","7.1","10.04","10.03",-0.08,"-1.14",0.01,"0.199","0.045","-0.4705",0.065,"0.7315","RTM-98"
"RVB","2023-10-25","09:35","NEUMAYR","RTM-61","main","Turbidity","FNU","Poor","4.26","4.42","6.56","6.04",0.68,"15.962","NEUMAYR",NA,"12:30","0","-0.01","124","123.11",0.01,"-1",0.89,"1.435","0.45","0.2175",1.13,"16.1795","RTM-98"
"RVB","2023-11-29","09:35","NEUMAYR","RTM-107","main","Water Temperature","C","Excellent","11.26","11.36","11.44","11.43",0.11,"0.977","NEUMAYR",NA,"12:12","21.24","21.21",NA,NA,0.03,"0.141",NA,NA,NA,NA,0.14,"1.118","RTM-98"
"RVB","2023-11-29","09:35","NEUMAYR","RTM-107","main","SpC","uS/cm","Excellent","169","170","170","171",0,"0","NEUMAYR",NA,"12:12","1000","995.3",NA,NA,4.7,"0.47",NA,NA,NA,NA,4.7,"0.47","RTM-98"
"RVB","2023-11-29","09:35","NEUMAYR","RTM-107","main","Dissolved Oxygen","mg/L","Excellent","10.1","10.06","10.1","10.06",0,"0","NEUMAYR",NA,"12:12","9.36","9.38",NA,NA,-0.02,"-0.214",NA,NA,NA,NA,0.02,"0.214","RTM-98"
"RVB","2023-11-29","09:35","NEUMAYR","RTM-107","main","pH","pH Units","Good","7.63","7.65","7.69","7.65",0.06,"0.786","NEUMAYR",NA,"12:12","7.02","7.19","10.04","10.19",-0.17,"-2.422",-0.15,"-2.988","0.16","-2.705",0.22,"3.491","RTM-98"
"RVB","2023-11-29","09:35","NEUMAYR","RTM-107","main","Turbidity","FNU","Poor","6.27","5.67","10.62","11.64",-1.62,"-25.837","NEUMAYR",NA,"12:12","0","0.04","124","123.03",-0.04,"-1",0.97,"1.565","0.505","0.2825",2.125,"26.1195","RTM-98"
"RVB","2024-01-10","13:17","TRAN","RTM-110","main","Water Temperature","C","Excellent","9.66","9.75","9.81","9.82",0.08,"0.828","SIGURDSON",NA,"16:08","20.83","20.85",NA,NA,-0.02,"-0.096",NA,NA,NA,NA,0.1,"0.924","RTM-89"
"RVB","2024-01-10","13:17","TRAN","RTM-110","main","SpC","uS/cm","Excellent","216","215","217","215",1,"0.463","SIGURDSON",NA,"16:08","1000","1001",NA,NA,-1,"-0.1",NA,NA,NA,NA,2,"0.563","RTM-89"
"RVB","2024-01-10","13:17","TRAN","RTM-110","main","Dissolved Oxygen","mg/L","Excellent","10.23","10.31","10.28","10.3",0.06,"0.587","SIGURDSON",NA,"16:08","9.26","9.27",NA,NA,-0.01,"-0.108",NA,NA,NA,NA,0.07,"0.695","RTM-89"
"RVB","2024-01-10","13:17","TRAN","RTM-110","main","pH","pH Units","Excellent","7.75","7.64","7.85","7.67",0.07,"0.903","SIGURDSON",NA,"16:08","7.02","7.02","10.05","10.07",0,"0",-0.02,"-0.398","0.01","-0.199",0.08,"1.102","RTM-89"
"RVB","2024-01-10","13:17","TRAN","RTM-110","main","Turbidity","FNU","MAL","11.12","15.06","16.72","13.44",7.22,"64.928","SIGURDSON",NA,"16:08","0","0.16","124","121.1",-0.16,"-1",2.9,"4.677","1.53","1.8385",8.75,"66.7665","RTM-89"
"RYC","2023-01-19","11:45","TRAN","RTM-90","main","Water Temperature","C","Excellent","9.99","10.03","9.94","9.96",0.02,"0.2","TRAN",NA,"11:30","20.97","20.894",NA,NA,0.076,"0.362",NA,NA,NA,NA,0.096,"0.562","RTM-70"
"RYC","2023-01-19","11:45","TRAN","RTM-90","main","SpC","uS/cm","Excellent","207","208","207","208",0,"0","TRAN",NA,"11:30","6668","6585",NA,NA,83,"1.245",NA,NA,NA,NA,83,"1.245","RTM-70"
"RYC","2023-01-19","11:45","TRAN","RTM-90","main","Dissolved Oxygen","mg/L","Excellent","9.51","9.44","9.5","9.48",-0.05,"-0.526","TRAN",NA,"11:30","9.47","9.58",NA,NA,-0.11,"-1.162",NA,NA,NA,NA,0.16,"1.688","RTM-70"
"RYC","2023-01-19","11:45","TRAN","RTM-90","main","pH","pH Units","Excellent","7.56","7.27","7.56","7.29",-0.02,"-0.265","TRAN",NA,"11:30","7.02","7.15","10.05","10.18",-0.13,"-1.852",-0.13,"-2.587","0.13","-2.2195",0.15,"2.4845","RTM-70"
"RYC","2023-01-19","11:45","TRAN","RTM-90","main","Turbidity","FNU","Fair","101.34","105.43","115.44","115.89",3.64,"3.592","TRAN",NA,"11:30","0","-0.05","124","132.14",0.05,"-1",-8.14,"-13.129","4.095","-7.0645",7.735,"10.6565","RTM-70"
"RYC","2023-03-09","09:57","TRAN","RTM-67","main","Water Temperature","C","Excellent","9","8.98","9","8.97",0.01,"0.111","SIGURDSON",NA,"15:19","20.73","20.73",NA,NA,0,"0",NA,NA,NA,NA,0.01,"0.111","RTM-70"
"RYC","2023-03-09","09:57","TRAN","RTM-67","main","SpC","uS/cm","Excellent","300","298","300","298",0,"0","SIGURDSON",NA,"15:19","12890","12877",NA,NA,13,"0.101",NA,NA,NA,NA,13,"0.101","RTM-70"
"RYC","2023-03-09","09:57","TRAN","RTM-67","main","Dissolved Oxygen","mg/L","Excellent","11.02","11","11.02","11",0,"0","SIGURDSON",NA,"15:19","9.31","9.37",NA,NA,-0.06,"-0.644",NA,NA,NA,NA,0.06,"0.644","RTM-70"
"RYC","2023-03-09","09:57","TRAN","RTM-67","main","pH","pH Units","Excellent","7.76","7.64","7.76","7.67",-0.03,"-0.387","SIGURDSON",NA,"15:19","7.02","6.98","10.05","9.99",0.04,"0.57",0.06,"1.194","0.05","0.882",0.08,"1.269","RTM-70"
"RYC","2023-03-09","09:57","TRAN","RTM-67","main","Turbidity","FNU","Poor","41.67","44.85","41.67","53.05",-8.2,"-19.678","SIGURDSON",NA,"15:19","0","-0.31","124","123.22",0.31,"-1",0.78,"1.258","0.545","0.129",8.745,"19.807","RTM-70"
"RYC","2023-04-19","09:45","TRAN","RTM-69","main","Water Temperature","C","Excellent","14.12","14.06","14.28","14.23",-0.01,"-0.071","SIGURDSON",NA,"11:40","21.43","21.45",NA,NA,-0.02,"-0.093",NA,NA,NA,NA,0.03,"0.164","RTM-70"
"RYC","2023-04-19","09:45","TRAN","RTM-69","main","SpC","uS/cm","Excellent","182","184","183","184",1,"0.549","SIGURDSON",NA,"11:40","12890","12898",NA,NA,-8,"-0.062",NA,NA,NA,NA,9,"0.611","RTM-70"
"RYC","2023-04-19","09:45","TRAN","RTM-69","main","Dissolved Oxygen","mg/L","Excellent","10.13","10","10.13","9.98",0.02,"0.197","SIGURDSON",NA,"11:40","9.35","9.4",NA,NA,-0.05,"-0.535",NA,NA,NA,NA,0.07,"0.732","RTM-70"
"RYC","2023-04-19","09:45","TRAN","RTM-69","main","pH","pH Units","Excellent","7.84","7.95","7.83","7.95",-0.01,"-0.128","SIGURDSON",NA,"11:40","7.02","6.96","10.04","10",0.06,"0.855",0.04,"0.797","0.05","0.826",0.06,"0.954","RTM-70"
"RYC","2023-04-19","09:45","TRAN","RTM-69","main","Turbidity","FNU","Good","23.49","22.16","31.21","28.11",1.77,"7.535","SIGURDSON",NA,"11:40","0","0.14","124","124.54",-0.14,"-1",-0.54,"-0.871","0.34","-0.9355",2.11,"8.4705","RTM-70"
"RYC","2023-07-17","10:48","TRAN","RTM-83","main","Water Temperature","C","Excellent","23.76","23.8","24.04","24.03",0.05,"0.21","SIGURDSON",NA,"10:47","21.81","21.8",NA,NA,0.01,"0.046",NA,NA,NA,NA,0.06,"0.256","RTM-89"
"RYC","2023-07-17","10:48","TRAN","RTM-83","main","SpC","uS/cm","Excellent","5393","5382","5405","5383",11,"0.204","SIGURDSON",NA,"10:47","1413","1421",NA,NA,-8,"-0.566",NA,NA,NA,NA,19,"0.77","RTM-89"
"RYC","2023-07-17","10:48","TRAN","RTM-83","main","Dissolved Oxygen","mg/L","Good","8.72","8.4","8.61","8.3",-0.01,"-0.115","SIGURDSON",NA,"10:47","9.06","9.57",NA,NA,-0.51,"-5.629",NA,NA,NA,NA,0.52,"5.744","RTM-89"
"RYC","2023-07-17","10:48","TRAN","RTM-83","main","pH","pH Units","Excellent","7.81","7.65","7.73","7.61",-0.04,"-0.512","SIGURDSON",NA,"10:47","7.02","7.22","10.04","10.08",-0.2,"-2.849",-0.04,"-0.797","0.12","-1.823",0.16,"2.335","RTM-89"
"RYC","2023-07-17","10:48","TRAN","RTM-83","main","Turbidity","FNU","Good","29.21","26.74","49.96","49.6",-2.11,"-7.224","SIGURDSON",NA,"10:47","0","0.05","124","122.8",-0.05,"-1",1.2,"1.935","0.625","0.4675",2.735,"7.6915","RTM-89"
"RYC","2023-08-04","11:45","TRAN","RTM-69","main","Water Temperature","C","Excellent","23.19","23.29","23.37","23.44",0.03,"0.129","SIGURDSON",NA,"9:11","21.28","21.3",NA,NA,-0.02,"-0.094",NA,NA,NA,NA,0.05,"0.223","RTM-89"
"RYC","2023-08-04","11:45","TRAN","RTM-69","main","SpC","uS/cm","Excellent","9101","9133","9109","9138",3,"0.033","SIGURDSON",NA,"9:11","10000","10034",NA,NA,-34,"-0.34",NA,NA,NA,NA,37,"0.373","RTM-89"
"RYC","2023-08-04","11:45","TRAN","RTM-69","main","Dissolved Oxygen","mg/L","Excellent","8.33","8.37","8.34","8.37",0.01,"0.12","SIGURDSON",NA,"9:11","9.23","9.27",NA,NA,-0.04,"-0.433",NA,NA,NA,NA,0.05,"0.553","RTM-89"
"RYC","2023-08-04","11:45","TRAN","RTM-69","main","pH","pH Units","Excellent","7.82","7.84","7.83","7.84",0.01,"0.128","SIGURDSON",NA,"9:11","7.02","7.01","10.04","10",0.01,"0.142",0.04,"0.797","0.025","0.4695",0.035,"0.5975","RTM-89"
"RYC","2023-08-04","11:45","TRAN","RTM-69","main","Turbidity","FNU","Poor","24.08","18.22","26.4","24.75",-4.21,"-17.483","SIGURDSON",NA,"9:11","0","-0.01","124","123.95",0.01,"-1",0.05,"0.081","0.03","-0.4595",4.24,"17.9425","RTM-89"
"RYC","2023-08-31","10:11","NELSON","RTM-94","main","Water Temperature","C","Excellent","22.67","22.73","23","22.97",0.09,"0.397","SIGURDSON",NA,"14:23","20.93","20.96",NA,NA,-0.03,"-0.143",NA,NA,NA,NA,0.12,"0.54","RTM-89"
"RYC","2023-08-31","10:11","NELSON","RTM-94","main","SpC","uS/cm","Excellent","7733","7737","7715","7739",-20,"-0.259","SIGURDSON",NA,"14:23","25000","25033",NA,NA,-33,"-0.132",NA,NA,NA,NA,53,"0.391","RTM-89"
"RYC","2023-08-31","10:11","NELSON","RTM-94","main","Dissolved Oxygen","mg/L","Excellent","7.96","8.01","8.06","8.02",0.09,"1.131","SIGURDSON",NA,"14:23","9.19","9.24",NA,NA,-0.05,"-0.544",NA,NA,NA,NA,0.14,"1.675","RTM-89"
"RYC","2023-08-31","10:11","NELSON","RTM-94","main","pH","pH Units","Excellent","7.73","7.7","7.73","7.71",-0.01,"-0.129","SIGURDSON",NA,"14:23","7.02","7.03","10.04","10.1",-0.01,"-0.142",-0.06,"-1.195","0.035","-0.6685",0.045,"0.7975","RTM-89"
"RYC","2023-08-31","10:11","NELSON","RTM-94","main","Turbidity","FNU","Fair","20.24","18.72","20.09","16.23",2.34,"11.561","SIGURDSON",NA,"14:23","0","0.4","124","124.02",-0.4,"-1",-0.02,"-0.032","0.21","-0.516",2.55,"12.077","RTM-89"
"RYC","2023-09-27","11:15","TRAN","RTM-90","main","Water Temperature","C","Excellent","19.65","19.72","19.64","19.73",-0.02,"-0.102","TRAN",NA,"10:30","20.68","20.63",NA,NA,0.05,"0.242",NA,NA,NA,NA,0.07,"0.344","RTM-89"
"RYC","2023-09-27","11:15","TRAN","RTM-90","main","SpC","uS/cm","Excellent","2220","2217","2224","2220",1,"0.045","TRAN",NA,"10:30","25000","25021",NA,NA,-21,"-0.084",NA,NA,NA,NA,22,"0.129","RTM-89"
"RYC","2023-09-27","11:15","TRAN","RTM-90","main","Dissolved Oxygen","mg/L","Excellent","8.84","8.81","8.88","8.81",0.04,"0.452","TRAN",NA,"10:30","9.15","9.07",NA,NA,0.08,"0.874",NA,NA,NA,NA,0.12,"1.326","RTM-89"
"RYC","2023-09-27","11:15","TRAN","RTM-90","main","pH","pH Units","Excellent","7.92","7.93","7.93","7.92",0.02,"0.253","TRAN",NA,"10:30","7.02","7.04","10.05","10.05",-0.02,"-0.285",0,"0","0.01","-0.1425",0.03,"0.3955","RTM-89"
"RYC","2023-09-27","11:15","TRAN","RTM-90","main","Turbidity","FNU","Poor","42.55","35.41","49.46","35.67",6.65,"15.629","TRAN",NA,"10:30","0","-0.07","124","122.8",0.07,"-1",1.2,"1.935","0.635","0.4675",7.285,"16.0965","RTM-89"
"RYC","2023-10-26","11:49","TRAN","RTM-68","main","Water Temperature","C","Excellent","17.7","18.01","17.69","18.01",-0.01,"-0.056","NEUMAYR",NA,"12:00","20.86","20.67",NA,NA,0.19,"0.911",NA,NA,NA,NA,0.2,"0.967","RTM-89"
"RYC","2023-10-26","11:49","TRAN","RTM-68","main","SpC","uS/cm","Excellent","10303","10227","10314","10230",8,"0.078","NEUMAYR",NA,"12:00","1000","993.3",NA,NA,6.7,"0.67",NA,NA,NA,NA,14.7,"0.748","RTM-89"
"RYC","2023-10-26","11:49","TRAN","RTM-68","main","Dissolved Oxygen","mg/L","Excellent","8.78","8.65","8.8","8.66",0.01,"0.114","NEUMAYR",NA,"12:00","9.46","9.52",NA,NA,-0.06,"-0.634",NA,NA,NA,NA,0.07,"0.748","RTM-89"
