Station,Month,Year,Diameter (um),Inc Weight %
D41,3,2019,17.183,0.093125
D41,3,2019,15.653,0.422134
D41,3,2019,14.259,0.915086
D41,3,2019,12.989,1.44899
D41,3,2019,11.832,1.86281
D41,3,2019,10.779,2.28405
D41,3,2019,10,2.616319499
D41,3,2019,9.8187,2.69365
D41,3,2019,8.9443,3.08145
D41,3,2019,8.1477,3.43946
D41,3,2019,7.4221,3.75995
D41,3,2019,6.7611,4.03784
D41,3,2019,6.159,4.26959
D41,3,2019,5.6105,4.45132
D41,3,2019,5.1109,4.57888
D41,3,2019,4.6557,4.64749
D41,3,2019,4.2411,4.65477
D41,3,2019,3.8634,4.60117
D41,3,2019,3.5193,4.48998
D41,3,2019,3.2059,4.32619
D41,3,2019,2.9204,4.11623
D41,3,2019,2.6603,3.86951
D41,3,2019,2.5,3.685229282
D41,3,2019,2.4234,3.59717
D41,3,2019,2.2076,3.31118
D41,3,2019,2.011,3.02191
D41,3,2019,1.8319,2.73741
D41,3,2019,1.6688,2.46626
D41,3,2019,1.5201,2.21519
D41,3,2019,1.3848,1.98979
D41,3,2019,1.2614,1.78678
D41,3,2019,1.1491,1.60525
D41,3,2019,1.0468,1.44312
D41,3,2019,0.95355,1.30228
D41,3,2019,0.86863,1.17672
D41,3,2019,0.79128,1.05884
D41,3,2019,0.72081,0.94158
D41,3,2019,0.65662,0.823628
D41,3,2019,0.59814,0.712005
D41,3,2019,0.54487,0.598187
D41,3,2019,0.49635,0.474902
D41,3,2019,0.45214,0.332217
D41,3,2019,0.41188,0.22563
D41,3,2019,0.3752,0.127187
C3A,4,2019,2000,0
C3A,4,2019,1821.9,0
C3A,4,2019,1659.6,0
C3A,4,2019,1511.8,0
C3A,4,2019,1377.2,0
C3A,4,2019,1254.6,0
C3A,4,2019,1142.8,0
C3A,4,2019,1041,0
C3A,4,2019,948.34,0
C3A,4,2019,863.88,0
C3A,4,2019,786.95,0
C3A,4,2019,716.87,0
C3A,4,2019,653.02,0
C3A,4,2019,594.87,0
C3A,4,2019,541.89,0
C3A,4,2019,493.63,0
C3A,4,2019,449.67,0
C3A,4,2019,409.63,0
C3A,4,2019,373.15,0
C3A,4,2019,339.92,0
C3A,4,2019,309.64,0
C3A,4,2019,282.07,0
C3A,4,2019,256.95,0
C3A,4,2019,234.07,0
C3A,4,2019,213.22,0
C3A,4,2019,194.23,0
C3A,4,2019,176.93,0
C3A,4,2019,161.18,0
C3A,4,2019,146.82,0
C3A,4,2019,133.75,0
C3A,4,2019,121.84,0
C3A,4,2019,110.99,0
C3A,4,2019,101.1,0
C3A,4,2019,92.099,0
C3A,4,2019,83.897,0
C3A,4,2019,76.425,0
C3A,4,2019,69.619,0
C3A,4,2019,63.419,0
C3A,4,2019,57.771,0
C3A,4,2019,52.626,0
C3A,4,2019,47.94,0
C3A,4,2019,43.67,0
C3A,4,2019,39.781,0
C3A,4,2019,36.239,0
C3A,4,2019,33.011,0
C3A,4,2019,30.071,0
C3A,4,2019,27.393,0
C3A,4,2019,24.954,0.044
C3A,4,2019,23.843,0.233
C3A,4,2019,22.732,0.421
C3A,4,2019,20.707,1.772
C3A,4,2019,18.863,3.433
C3A,4,2019,17.183,4.559
C3A,4,2019,15.653,4.599
C3A,4,2019,14.259,4.235
C3A,4,2019,12.989,3.924
C3A,4,2019,11.832,3.75
C3A,4,2019,10.779,3.766
C3A,4,2019,10,3.787
C3A,4,2019,9.8187,3.791
C3A,4,2019,8.9443,3.757
C3A,4,2019,8.1477,3.702
C3A,4,2019,7.4221,3.642
C3A,4,2019,6.7611,3.629
C3A,4,2019,6.159,3.596
C3A,4,2019,5.6105,3.53
C3A,4,2019,5.1109,3.423
C3A,4,2019,4.6557,3.311
C3A,4,2019,4.2411,3.199
C3A,4,2019,3.8634,3.069
C3A,4,2019,3.5193,2.916
C3A,4,2019,3.2059,2.736
C3A,4,2019,2.9204,2.56
C3A,4,2019,2.6603,2.384
C3A,4,2019,2.5,2.267
C3A,4,2019,2.4234,2.211
C3A,4,2019,2.2076,2.026
C3A,4,2019,2.011,1.849
C3A,4,2019,1.8319,1.684
C3A,4,2019,1.6688,1.536
C3A,4,2019,1.5201,1.397
C3A,4,2019,1.3848,1.267
C3A,4,2019,1.2614,1.149
C3A,4,2019,1.1491,1.043
C3A,4,2019,1.0468,0.951
C3A,4,2019,0.95355,0.863
C3A,4,2019,0.86863,0.781
C3A,4,2019,0.79128,0.701
C3A,4,2019,0.72081,0.626
C3A,4,2019,0.65662,0.547
C3A,4,2019,0.59814,0.471
C3A,4,2019,0.54487,0.392
C3A,4,2019,0.49635,0.311
C3A,4,2019,0.45214,0.217
C3A,4,2019,0.41188,0.147
C3A,4,2019,0.3752,0.082
C10A,4,2019,2000,0
C10A,4,2019,1821.9,0
C10A,4,2019,1659.6,0
C10A,4,2019,1511.8,0
C10A,4,2019,1377.2,0
C10A,4,2019,1254.6,0
C10A,4,2019,1142.8,0
C10A,4,2019,1041,0
C10A,4,2019,948.34,0
C10A,4,2019,863.88,0
C10A,4,2019,786.95,0
C10A,4,2019,716.87,0
C10A,4,2019,653.02,0
C10A,4,2019,594.87,0
C10A,4,2019,541.89,0
C10A,4,2019,493.63,0
C10A,4,2019,449.67,0
C10A,4,2019,409.63,0
C10A,4,2019,373.15,0
C10A,4,2019,339.92,0
C10A,4,2019,309.64,0
C10A,4,2019,282.07,0
C10A,4,2019,256.95,0
C10A,4,2019,234.07,0
C10A,4,2019,213.22,0
C10A,4,2019,194.23,0
C10A,4,2019,176.93,0
C10A,4,2019,161.18,0
C10A,4,2019,146.82,0
C10A,4,2019,133.75,0
C10A,4,2019,121.84,0
C10A,4,2019,110.99,0
C10A,4,2019,101.1,0
C10A,4,2019,92.099,0
C10A,4,2019,83.897,0
C10A,4,2019,76.425,0
C10A,4,2019,69.619,0
C10A,4,2019,63.419,0
C10A,4,2019,57.771,0
C10A,4,2019,52.626,0
C10A,4,2019,47.94,0
C10A,4,2019,43.67,0.053
C10A,4,2019,39.781,0.499
C10A,4,2019,36.239,2.011
C10A,4,2019,33.011,3.646
C10A,4,2019,30.071,4.61
C10A,4,2019,27.393,4.64
C10A,4,2019,24.954,4.668
C10A,4,2019,23.843,4.705
C10A,4,2019,22.732,4.743
C10A,4,2019,20.707,4.809
C10A,4,2019,18.863,4.799
C10A,4,2019,17.183,4.692
C10A,4,2019,15.653,4.489
C10A,4,2019,14.259,4.239
C10A,4,2019,12.989,3.991
C10A,4,2019,11.832,3.749
C10A,4,2019,10.779,3.515
C10A,4,2019,10,3.32
C10A,4,2019,9.8187,3.275
C10A,4,2019,8.9443,3.048
C10A,4,2019,8.1477,2.84
C10A,4,2019,7.4221,2.651
C10A,4,2019,6.7611,2.472
C10A,4,2019,6.159,2.298
C10A,4,2019,5.6105,2.134
C10A,4,2019,5.1109,1.98
C10A,4,2019,4.6557,1.837
C10A,4,2019,4.2411,1.701
C10A,4,2019,3.8634,1.572
C10A,4,2019,3.5193,1.449
C10A,4,2019,3.2059,1.336
C10A,4,2019,2.9204,1.23
C10A,4,2019,2.6603,1.13
C10A,4,2019,2.5,1.067
C10A,4,2019,2.4234,1.036
C10A,4,2019,2.2076,0.949
C10A,4,2019,2.011,0.871
C10A,4,2019,1.8319,0.799
C10A,4,2019,1.6688,0.733
C10A,4,2019,1.5201,0.672
C10A,4,2019,1.3848,0.618
C10A,4,2019,1.2614,0.568
C10A,4,2019,1.1491,0.523
C10A,4,2019,1.0468,0.479
C10A,4,2019,0.95355,0.438
C10A,4,2019,0.86863,0.4
C10A,4,2019,0.79128,0.363
C10A,4,2019,0.72081,0.324
C10A,4,2019,0.65662,0.283
C10A,4,2019,0.59814,0.243
C10A,4,2019,0.54487,0.204
C10A,4,2019,0.49635,0.162
C10A,4,2019,0.45214,0.112
C10A,4,2019,0.41188,0.076
C10A,4,2019,0.3752,0.043
D4,4,2019,2000,0
D4,4,2019,1821.9,0
D4,4,2019,1659.6,0
D4,4,2019,1511.8,0
D4,4,2019,1377.2,0
D4,4,2019,1254.6,0
D4,4,2019,1142.8,0
D4,4,2019,1041,0
D4,4,2019,948.34,0
D4,4,2019,863.88,0
D4,4,2019,786.95,0
D4,4,2019,716.87,0
D4,4,2019,653.02,0
D4,4,2019,594.87,0
D4,4,2019,541.89,0
D4,4,2019,493.63,0
D4,4,2019,449.67,0
D4,4,2019,409.63,0
D4,4,2019,373.15,0
D4,4,2019,339.92,0
D4,4,2019,309.64,0
D4,4,2019,282.07,0
D4,4,2019,256.95,0
D4,4,2019,234.07,0
D4,4,2019,213.22,0
D4,4,2019,194.23,0
D4,4,2019,176.93,0
D4,4,2019,161.18,0
D4,4,2019,146.82,0
D4,4,2019,133.75,0
D4,4,2019,121.84,0
D4,4,2019,110.99,0
D4,4,2019,101.1,0
D4,4,2019,92.099,0
D4,4,2019,83.897,0
D4,4,2019,76.425,0
D4,4,2019,69.619,0
D4,4,2019,63.419,0
D4,4,2019,57.771,0
D4,4,2019,52.626,0
D4,4,2019,47.94,0
D4,4,2019,43.67,0
D4,4,2019,39.781,0
D4,4,2019,36.239,0
D4,4,2019,33.011,0
D4,4,2019,30.071,0
D4,4,2019,27.393,0
D4,4,2019,24.954,0
D4,4,2019,23.843,0
D4,4,2019,22.732,0
D4,4,2019,20.707,0.022
D4,4,2019,18.863,0.223
D4,4,2019,17.183,0.957
D4,4,2019,15.653,1.902
D4,4,2019,14.259,2.679
D4,4,2019,12.989,3.013
D4,4,2019,11.832,3.286
D4,4,2019,10.779,3.53
D4,4,2019,10,3.705
D4,4,2019,9.8187,3.746
D4,4,2019,8.9443,3.922
D4,4,2019,8.1477,4.059
D4,4,2019,7.4221,4.157
D4,4,2019,6.7611,4.229
D4,4,2019,6.159,4.274
D4,4,2019,5.6105,4.289
D4,4,2019,5.1109,4.267
D4,4,2019,4.6557,4.204
D4,4,2019,4.2411,4.102
D4,4,2019,3.8634,3.965
D4,4,2019,3.5193,3.795
D4,4,2019,3.2059,3.592
D4,4,2019,2.9204,3.362
D4,4,2019,2.6603,3.115
D4,4,2019,2.5,2.942
D4,4,2019,2.4234,2.86
D4,4,2019,2.2076,2.606
D4,4,2019,2.011,2.358
D4,4,2019,1.8319,2.121
D4,4,2019,1.6688,1.903
D4,4,2019,1.5201,1.708
D4,4,2019,1.3848,1.538
D4,4,2019,1.2614,1.388
D4,4,2019,1.1491,1.256
D4,4,2019,1.0468,1.14
D4,4,2019,0.95355,1.041
D4,4,2019,0.86863,0.953
D4,4,2019,0.79128,0.867
D4,4,2019,0.72081,0.779
D4,4,2019,0.65662,0.688
D4,4,2019,0.59814,0.6
D4,4,2019,0.54487,0.508
D4,4,2019,0.49635,0.406
D4,4,2019,0.45214,0.285
D4,4,2019,0.41188,0.194
D4,4,2019,0.3752,0.109
NZ068,4,2019,2000,0
NZ068,4,2019,1821.9,0
NZ068,4,2019,1659.6,0
NZ068,4,2019,1511.8,0
NZ068,4,2019,1377.2,0
NZ068,4,2019,1254.6,0
NZ068,4,2019,1142.8,0
NZ068,4,2019,1041,0
NZ068,4,2019,948.34,0
NZ068,4,2019,863.88,0
NZ068,4,2019,786.95,0
NZ068,4,2019,716.87,0
NZ068,4,2019,653.02,0
NZ068,4,2019,594.87,0
NZ068,4,2019,541.89,0
NZ068,4,2019,493.63,0
NZ068,4,2019,449.67,0
NZ068,4,2019,409.63,0
NZ068,4,2019,373.15,0
NZ068,4,2019,339.92,0
NZ068,4,2019,309.64,0
NZ068,4,2019,282.07,0
NZ068,4,2019,256.95,0
NZ068,4,2019,234.07,0
NZ068,4,2019,213.22,0
NZ068,4,2019,194.23,0
NZ068,4,2019,176.93,0
NZ068,4,2019,161.18,0
NZ068,4,2019,146.82,0
NZ068,4,2019,133.75,0
NZ068,4,2019,121.84,0
NZ068,4,2019,110.99,0
NZ068,4,2019,101.1,0
NZ068,4,2019,92.099,0
NZ068,4,2019,83.897,0
NZ068,4,2019,76.425,0
NZ068,4,2019,69.619,0
NZ068,4,2019,63.419,0
NZ068,4,2019,57.771,0
NZ068,4,2019,52.626,0
NZ068,4,2019,47.94,0
NZ068,4,2019,43.67,0
NZ068,4,2019,39.781,0
NZ068,4,2019,36.239,0
NZ068,4,2019,33.011,0
NZ068,4,2019,30.071,0
NZ068,4,2019,27.393,0
NZ068,4,2019,24.954,0.042
NZ068,4,2019,23.843,0.22
NZ068,4,2019,22.732,0.397
NZ068,4,2019,20.707,1.655
NZ068,4,2019,18.863,3.158
NZ068,4,2019,17.183,4.155
NZ068,4,2019,15.653,4.174
NZ068,4,2019,14.259,3.88
NZ068,4,2019,12.989,3.641
NZ068,4,2019,11.832,3.527
NZ068,4,2019,10.779,3.58
NZ068,4,2019,10,3.637
NZ068,4,2019,9.8187,3.651
NZ068,4,2019,8.9443,3.681
NZ068,4,2019,8.1477,3.691
NZ068,4,2019,7.4221,3.687
NZ068,4,2019,6.7611,3.707
NZ068,4,2019,6.159,3.705
NZ068,4,2019,5.6105,3.669
NZ068,4,2019,5.1109,3.59
NZ068,4,2019,4.6557,3.493
NZ068,4,2019,4.2411,3.385
NZ068,4,2019,3.8634,3.255
NZ068,4,2019,3.5193,3.1
NZ068,4,2019,3.2059,2.915
NZ068,4,2019,2.9204,2.726
NZ068,4,2019,2.6603,2.533
NZ068,4,2019,2.5,2.403
NZ068,4,2019,2.4234,2.341
NZ068,4,2019,2.2076,2.141
NZ068,4,2019,2.011,1.947
NZ068,4,2019,1.8319,1.765
NZ068,4,2019,1.6688,1.599
NZ068,4,2019,1.5201,1.447
NZ068,4,2019,1.3848,1.307
NZ068,4,2019,1.2614,1.181
NZ068,4,2019,1.1491,1.067
NZ068,4,2019,1.0468,0.969
NZ068,4,2019,0.95355,0.879
NZ068,4,2019,0.86863,0.795
NZ068,4,2019,0.79128,0.714
NZ068,4,2019,0.72081,0.637
NZ068,4,2019,0.65662,0.557
NZ068,4,2019,0.59814,0.481
NZ068,4,2019,0.54487,0.402
NZ068,4,2019,0.49635,0.318
NZ068,4,2019,0.45214,0.222
NZ068,4,2019,0.41188,0.151
NZ068,4,2019,0.3752,0.085
D19,4,2019,2000,0
D19,4,2019,1821.9,0
D19,4,2019,1659.6,0
D19,4,2019,1511.8,0
D19,4,2019,1377.2,0
D19,4,2019,1254.6,0
D19,4,2019,1142.8,0
D19,4,2019,1041,0
D19,4,2019,948.34,0
D19,4,2019,863.88,0
D19,4,2019,786.95,0
D19,4,2019,716.87,0
D19,4,2019,653.02,0
D19,4,2019,594.87,0
D19,4,2019,541.89,0
D19,4,2019,493.63,0
D19,4,2019,449.67,0
D19,4,2019,409.63,0
D19,4,2019,373.15,0
D19,4,2019,339.92,0
D19,4,2019,309.64,0
D19,4,2019,282.07,0
D19,4,2019,256.95,0
D19,4,2019,234.07,0
D19,4,2019,213.22,0
D19,4,2019,194.23,0
D19,4,2019,176.93,0
D19,4,2019,161.18,0
D19,4,2019,146.82,0
D19,4,2019,133.75,0
D19,4,2019,121.84,0
D19,4,2019,110.99,0
D19,4,2019,101.1,0
D19,4,2019,92.099,0
D19,4,2019,83.897,0
D19,4,2019,76.425,0
D19,4,2019,69.619,0
D19,4,2019,63.419,0
D19,4,2019,57.771,0
D19,4,2019,52.626,0
D19,4,2019,47.94,0
D19,4,2019,43.67,0
D19,4,2019,39.781,0
D19,4,2019,36.239,0
D19,4,2019,33.011,0
D19,4,2019,30.071,0
D19,4,2019,27.393,0
D19,4,2019,24.954,0
D19,4,2019,23.843,0
D19,4,2019,22.732,0
D19,4,2019,20.707,0
D19,4,2019,18.863,0
D19,4,2019,17.183,0
D19,4,2019,15.653,0
D19,4,2019,14.259,0
D19,4,2019,12.989,0
D19,4,2019,11.832,0
D19,4,2019,10.779,0
D19,4,2019,10,0
D19,4,2019,9.8187,0
D19,4,2019,8.9443,0
D19,4,2019,8.1477,0
D19,4,2019,7.4221,0
D19,4,2019,6.7611,0
D19,4,2019,6.159,0
D19,4,2019,5.6105,0
D19,4,2019,5.1109,0
D19,4,2019,4.6557,0
D19,4,2019,4.2411,0
D19,4,2019,3.8634,0
D19,4,2019,3.5193,0
D19,4,2019,3.2059,0
D19,4,2019,2.9204,0
D19,4,2019,2.6603,0
D19,4,2019,2.5,0.495
D19,4,2019,2.4234,0.732
D19,4,2019,2.2076,6.11
D19,4,2019,2.011,10.226
D19,4,2019,1.8319,9.796
D19,4,2019,1.6688,8.892
D19,4,2019,1.5201,7.694
D19,4,2019,1.3848,6.017
D19,4,2019,1.2614,4.163
D19,4,2019,1.1491,2.58
D19,4,2019,1.0468,1.485
D19,4,2019,0.95355,1.302
D19,4,2019,0.86863,1.677
D19,4,2019,0.79128,2.56
D19,4,2019,0.72081,3.839
D19,4,2019,0.65662,4.999
D19,4,2019,0.59814,5.905
D19,4,2019,0.54487,6.237
D19,4,2019,0.49635,5.928
D19,4,2019,0.45214,4.903
D19,4,2019,0.41188,3.205
D19,4,2019,0.3752,1.752
D28A,4,2019,2000,0
D28A,4,2019,1821.9,0
D28A,4,2019,1659.6,0
D28A,4,2019,1511.8,0
D28A,4,2019,1377.2,0
D28A,4,2019,1254.6,0
D28A,4,2019,1142.8,0
D28A,4,2019,1041,0
D28A,4,2019,948.34,0
D28A,4,2019,863.88,0
D28A,4,2019,786.95,0
D28A,4,2019,716.87,0
D28A,4,2019,653.02,0
D28A,4,2019,594.87,0
D28A,4,2019,541.89,0
D28A,4,2019,493.63,0
D28A,4,2019,449.67,0
D28A,4,2019,409.63,0
D28A,4,2019,373.15,0
D28A,4,2019,339.92,0
D28A,4,2019,309.64,0
D28A,4,2019,282.07,0
D28A,4,2019,256.95,0
D28A,4,2019,234.07,0
D28A,4,2019,213.22,0
D28A,4,2019,194.23,0
D28A,4,2019,176.93,0
D28A,4,2019,161.18,0
D28A,4,2019,146.82,0
D28A,4,2019,133.75,0
D28A,4,2019,121.84,0
D28A,4,2019,110.99,0
D28A,4,2019,101.1,0
D28A,4,2019,92.099,0
D28A,4,2019,83.897,0
D28A,4,2019,76.425,0
D28A,4,2019,69.619,0
D28A,4,2019,63.419,0
D28A,4,2019,57.771,0
D28A,4,2019,52.626,0
D28A,4,2019,47.94,0
D28A,4,2019,43.67,0
D28A,4,2019,39.781,0
D28A,4,2019,36.239,0
D28A,4,2019,33.011,0
D28A,4,2019,30.071,0
D28A,4,2019,27.393,0
D28A,4,2019,24.954,0
D28A,4,2019,23.843,0
D28A,4,2019,22.732,0
D28A,4,2019,20.707,0
D28A,4,2019,18.863,0
D28A,4,2019,17.183,0
D28A,4,2019,15.653,0
D28A,4,2019,14.259,0
D28A,4,2019,12.989,0
D28A,4,2019,11.832,0
D28A,4,2019,10.779,0
D28A,4,2019,10,0
D28A,4,2019,9.8187,0
D28A,4,2019,8.9443,0
D28A,4,2019,8.1477,0
D28A,4,2019,7.4221,0
D28A,4,2019,6.7611,0
D28A,4,2019,6.159,0
D28A,4,2019,5.6105,0
D28A,4,2019,5.1109,0
D28A,4,2019,4.6557,0
D28A,4,2019,4.2411,0
D28A,4,2019,3.8634,0
D28A,4,2019,3.5193,0
D28A,4,2019,3.2059,0
D28A,4,2019,2.9204,0
D28A,4,2019,2.6603,0
D28A,4,2019,2.5,0.502
D28A,4,2019,2.4234,0.742
D28A,4,2019,2.2076,6.178
D28A,4,2019,2.011,10.369
D28A,4,2019,1.8319,10.093
D28A,4,2019,1.6688,9.241
D28A,4,2019,1.5201,7.917
D28A,4,2019,1.3848,6.015
D28A,4,2019,1.2614,3.855
D28A,4,2019,1.1491,1.919
D28A,4,2019,1.0468,0.692
D28A,4,2019,0.95355,0.554
D28A,4,2019,0.86863,1.04
D28A,4,2019,0.79128,2.086
D28A,4,2019,0.72081,3.658
D28A,4,2019,0.65662,5.121
D28A,4,2019,0.59814,6.265
D28A,4,2019,0.54487,6.772
D28A,4,2019,0.49635,6.51
D28A,4,2019,0.45214,5.438
D28A,4,2019,0.41188,3.564
D28A,4,2019,0.3752,1.972
D26,4,2019,2000,0
D26,4,2019,1821.9,0
D26,4,2019,1659.6,0
D26,4,2019,1511.8,0
D26,4,2019,1377.2,0
D26,4,2019,1254.6,0
D26,4,2019,1142.8,0
D26,4,2019,1041,0
D26,4,2019,948.34,0
D26,4,2019,863.88,0
D26,4,2019,786.95,0
D26,4,2019,716.87,0
D26,4,2019,653.02,0
D26,4,2019,594.87,0
D26,4,2019,541.89,0
D26,4,2019,493.63,0
D26,4,2019,449.67,0
D26,4,2019,409.63,0
D26,4,2019,373.15,0
D26,4,2019,339.92,0
D26,4,2019,309.64,0
D26,4,2019,282.07,0
D26,4,2019,256.95,0
D26,4,2019,234.07,0
D26,4,2019,213.22,0
D26,4,2019,194.23,0
D26,4,2019,176.93,0
D26,4,2019,161.18,0
D26,4,2019,146.82,0
D26,4,2019,133.75,0
D26,4,2019,121.84,0
D26,4,2019,110.99,0
D26,4,2019,101.1,0
D26,4,2019,92.099,0
D26,4,2019,83.897,0
D26,4,2019,76.425,0
D26,4,2019,69.619,0
D26,4,2019,63.419,0
D26,4,2019,57.771,0
D26,4,2019,52.626,0
D26,4,2019,47.94,0
D26,4,2019,43.67,0
D26,4,2019,39.781,0
D26,4,2019,36.239,0
D26,4,2019,33.011,0
D26,4,2019,30.071,0
D26,4,2019,27.393,0
D26,4,2019,24.954,0
D26,4,2019,23.843,0
D26,4,2019,22.732,0
D26,4,2019,20.707,0
D26,4,2019,18.863,0
D26,4,2019,17.183,0
D26,4,2019,15.653,0
D26,4,2019,14.259,0
D26,4,2019,12.989,0
D26,4,2019,11.832,0
D26,4,2019,10.779,0
D26,4,2019,10,0
D26,4,2019,9.8187,0
D26,4,2019,8.9443,0
D26,4,2019,8.1477,0
D26,4,2019,7.4221,0
D26,4,2019,6.7611,0
D26,4,2019,6.159,0
D26,4,2019,5.6105,0
D26,4,2019,5.1109,0
D26,4,2019,4.6557,0.506
D26,4,2019,4.2411,4.663
D26,4,2019,3.8634,8.599
D26,4,2019,3.5193,8.849
D26,4,2019,3.2059,8.833
D26,4,2019,2.9204,8.554
D26,4,2019,2.6603,7.894
D26,4,2019,2.5,7.281
D26,4,2019,2.4234,6.988
D26,4,2019,2.2076,5.933
D26,4,2019,2.011,4.822
D26,4,2019,1.8319,3.784
D26,4,2019,1.6688,2.861
D26,4,2019,1.5201,2.14
D26,4,2019,1.3848,1.628
D26,4,2019,1.2614,1.339
D26,4,2019,1.1491,1.26
D26,4,2019,1.0468,1.342
D26,4,2019,0.95355,1.561
D26,4,2019,0.86863,1.84
D26,4,2019,0.79128,2.122
D26,4,2019,0.72081,2.344
D26,4,2019,0.65662,2.461
D26,4,2019,0.59814,2.447
D26,4,2019,0.54487,2.283
D26,4,2019,0.49635,1.972
D26,4,2019,0.45214,1.522
D26,4,2019,0.41188,0.947
D26,4,2019,0.3752,0.506
MD10A,4,2019,2000,0
MD10A,4,2019,1821.9,0
MD10A,4,2019,1659.6,0
MD10A,4,2019,1511.8,0
MD10A,4,2019,1377.2,0
MD10A,4,2019,1254.6,0
MD10A,4,2019,1142.8,0
MD10A,4,2019,1041,0
MD10A,4,2019,948.34,0
MD10A,4,2019,863.88,0
MD10A,4,2019,786.95,0
MD10A,4,2019,716.87,0
MD10A,4,2019,653.02,0
MD10A,4,2019,594.87,0
MD10A,4,2019,541.89,0
MD10A,4,2019,493.63,0
MD10A,4,2019,449.67,0
MD10A,4,2019,409.63,0
MD10A,4,2019,373.15,0
MD10A,4,2019,339.92,0
MD10A,4,2019,309.64,0
MD10A,4,2019,282.07,0
MD10A,4,2019,256.95,0
MD10A,4,2019,234.07,0
MD10A,4,2019,213.22,0
MD10A,4,2019,194.23,0
MD10A,4,2019,176.93,0
MD10A,4,2019,161.18,0
MD10A,4,2019,146.82,0
MD10A,4,2019,133.75,0
MD10A,4,2019,121.84,0
MD10A,4,2019,110.99,0
MD10A,4,2019,101.1,0
MD10A,4,2019,92.099,0
MD10A,4,2019,83.897,0
MD10A,4,2019,76.425,0
MD10A,4,2019,69.619,0
MD10A,4,2019,63.419,0
MD10A,4,2019,57.771,0
MD10A,4,2019,52.626,0
MD10A,4,2019,47.94,0
MD10A,4,2019,43.67,0
MD10A,4,2019,39.781,0
MD10A,4,2019,36.239,0
MD10A,4,2019,33.011,0
MD10A,4,2019,30.071,0
MD10A,4,2019,27.393,0
MD10A,4,2019,24.954,0
MD10A,4,2019,23.843,0
MD10A,4,2019,22.732,0
MD10A,4,2019,20.707,0
MD10A,4,2019,18.863,0
MD10A,4,2019,17.183,0
MD10A,4,2019,15.653,0
MD10A,4,2019,14.259,0
MD10A,4,2019,12.989,0
MD10A,4,2019,11.832,0
MD10A,4,2019,10.779,0
MD10A,4,2019,10,0
MD10A,4,2019,9.8187,0
MD10A,4,2019,8.9443,0
MD10A,4,2019,8.1477,0
MD10A,4,2019,7.4221,0
MD10A,4,2019,6.7611,0
MD10A,4,2019,6.159,0
MD10A,4,2019,5.6105,0
MD10A,4,2019,5.1109,0
MD10A,4,2019,4.6557,0
MD10A,4,2019,4.2411,0
MD10A,4,2019,3.8634,0
MD10A,4,2019,3.5193,0
MD10A,4,2019,3.2059,0
MD10A,4,2019,2.9204,0
MD10A,4,2019,2.6603,0
MD10A,4,2019,2.5,0.609
MD10A,4,2019,2.4234,0.9
MD10A,4,2019,2.2076,7.678
MD10A,4,2019,2.011,12.982
MD10A,4,2019,1.8319,12.007
MD10A,4,2019,1.6688,8.534
MD10A,4,2019,1.5201,3.845
MD10A,4,2019,1.3848,0.976
MD10A,4,2019,1.2614,0.07
MD10A,4,2019,1.1491,0
MD10A,4,2019,1.0468,0
MD10A,4,2019,0.95355,0
MD10A,4,2019,0.86863,0
MD10A,4,2019,0.79128,0.022
MD10A,4,2019,0.72081,0.645
MD10A,4,2019,0.65662,3.309
MD10A,4,2019,0.59814,6.815
MD10A,4,2019,0.54487,9.55
MD10A,4,2019,0.49635,10.958
MD10A,4,2019,0.45214,10.237
MD10A,4,2019,0.41188,7.295
MD10A,4,2019,0.3752,4.177
P8,4,2019,2000,0
P8,4,2019,1821.9,0
P8,4,2019,1659.6,0
P8,4,2019,1511.8,0
P8,4,2019,1377.2,0
P8,4,2019,1254.6,0
P8,4,2019,1142.8,0
P8,4,2019,1041,0
P8,4,2019,948.34,0
P8,4,2019,863.88,0
P8,4,2019,786.95,0
P8,4,2019,716.87,0
P8,4,2019,653.02,0
P8,4,2019,594.87,0
P8,4,2019,541.89,0
P8,4,2019,493.63,0
P8,4,2019,449.67,0
P8,4,2019,409.63,0
P8,4,2019,373.15,0
P8,4,2019,339.92,0
P8,4,2019,309.64,0
P8,4,2019,282.07,0
P8,4,2019,256.95,0
P8,4,2019,234.07,0
P8,4,2019,213.22,0
P8,4,2019,194.23,0
P8,4,2019,176.93,0
P8,4,2019,161.18,0
P8,4,2019,146.82,0
P8,4,2019,133.75,0
P8,4,2019,121.84,0
P8,4,2019,110.99,0
P8,4,2019,101.1,0
P8,4,2019,92.099,0
P8,4,2019,83.897,0
P8,4,2019,76.425,0
P8,4,2019,69.619,0
P8,4,2019,63.419,0
P8,4,2019,57.771,0
P8,4,2019,52.626,0
P8,4,2019,47.94,0
P8,4,2019,43.67,0
P8,4,2019,39.781,0
P8,4,2019,36.239,0
P8,4,2019,33.011,0.127
P8,4,2019,30.071,1.271
P8,4,2019,27.393,2.681
P8,4,2019,24.954,3.295
P8,4,2019,23.843,3.574
P8,4,2019,22.732,3.853
P8,4,2019,20.707,4.222
P8,4,2019,18.863,4.38
P8,4,2019,17.183,4.433
P8,4,2019,15.653,4.426
P8,4,2019,14.259,4.412
P8,4,2019,12.989,4.393
P8,4,2019,11.832,4.342
P8,4,2019,10.779,4.253
P8,4,2019,10,4.147
P8,4,2019,9.8187,4.122
P8,4,2019,8.9443,3.963
